sample_title	mouse_line	cre_driver_1	cre_driver_2	cre_reporter	dissection	tdTomato	pass_qc_checks	broad_type	core_intermediate	primary_type	secondary_type	aibs_vignette_id
Chrna2_tdTpositive_cell_7	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	L6	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K1786_V6
Chrna2_tdTpositive_cell_15	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K655_V5
Chrna2_tdTpositive_cell_16	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K656_V5
Chrna2_tdTpositive_cell_17	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K657_V5
Chrna2_tdTpositive_cell_20	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K660_V5
Chrna2_tdTpositive_cell_21	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K661_V5
Chrna2_tdTpositive_cell_26	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K666_V5
Chrna2_tdTpositive_cell_28	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K668_V5
Chrna2_tdTpositive_cell_30	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K670_V5
Chrna2_tdTpositive_cell_32	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K673_V5
Chrna2_tdTpositive_cell_33	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K674_V5
Chrna2_tdTpositive_cell_34	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K675_V5
Chrna2_tdTpositive_cell_35	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K676_V5
Chrna2_tdTpositive_cell_36	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K677_V5
Chrna2_tdTpositive_cell_37	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K678_V5
Chrna2_tdTpositive_cell_39	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K680_V5
Chrna2_tdTpositive_cell_46	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K690_V5
Chrna2_tdTpositive_cell_47	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K691_V5
Chrna2_tdTpositive_cell_48	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	intermediate	Sst Myh8	Sst Cdk6	K692_V5
Chrna2_tdTpositive_cell_52	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K696_V5
Chrna2_tdTpositive_cell_55	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K699_V5
Chrna2_tdTpositive_cell_56	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	intermediate	Sst Myh8	Sst Cdk6	K700_V5
Chrna2_tdTpositive_cell_57	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K701_V5
Chrna2_tdTpositive_cell_59	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K1186_V
Chrna2_tdTpositive_cell_70	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K1360_V
Chrna2_tdTpositive_cell_78	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		K1368_V
Gad2_tdTpositive_cell_72	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		D1380_V
Rbp4_tdTpositive_cell_126	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	GABA-ergic Neuron	core	Sst Myh8		R292_V5
Sst_tdTpositive_cell_40	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	intermediate	Sst Myh8	Sst Cdk6	M783_VU
Sst_tdTpositive_cell_45	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M788_VU
Sst_tdTpositive_cell_62	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M806_VL
Sst_tdTpositive_cell_64	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M808_VL
Sst_tdTpositive_cell_67	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M811_VL
Sst_tdTpositive_cell_73	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M818_VL
Sst_tdTpositive_cell_77	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M916_V
Sst_tdTpositive_cell_83	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M922_V
Sst_tdTpositive_cell_88	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M927_V
Sst_tdTpositive_cell_89	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M928_V
Sst_tdTpositive_cell_95	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M934_V
Sst_tdTpositive_cell_98	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Myh8		M937_V
Chrna2_tdTpositive_cell_9	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	L6	positive	Y	GABA-ergic Neuron	intermediate	Sst Tacstd2	Sst Cbln4	K1788_V6
Chrna2_tdTpositive_cell_29	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		K669_V5
Chrna2_tdTpositive_cell_40	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		K681_V5
Chrna2_tdTpositive_cell_66	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		K1356_V
Htr3a_tdTpositive_cell_82	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		H1133_VL
Htr3a_tdTpositive_cell_89	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		H1140_VL
Htr3a_tdTpositive_cell_94	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		H1145_VL
PvalbD-Slc32a1_tdTpositive_cell_8	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	intermediate	Sst Tacstd2	Pvalb Rspo2	P223_V
Sst_tdTpositive_cell_21	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		M2108_V
Sst_tdTpositive_cell_26	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		M243_V
Sst_tdTpositive_cell_31	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		M646_V
Sst_tdTpositive_cell_74	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		M819_VL
Sst_tdTpositive_cell_82	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		M921_V
Sst_tdTpositive_cell_90	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Tacstd2		M929_V
Chrna2_tdTpositive_cell_6	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	L6	positive	Y	GABA-ergic Neuron	intermediate	Sst Th	Pvalb Gpx3	K1785_V6
Chrna2_tdTpositive_cell_14	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K654_V5
Chrna2_tdTpositive_cell_19	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K659_V5
Chrna2_tdTpositive_cell_23	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K663_V5
Chrna2_tdTpositive_cell_41	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K682_V5
Chrna2_tdTpositive_cell_49	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K693_V5
Chrna2_tdTpositive_cell_53	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K697_V5
Chrna2_tdTpositive_cell_54	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		K698_V5
Htr3a_tdTpositive_cell_83	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		H1134_VL
Htr3a_tdTpositive_cell_91	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		H1142_VL
Ntsr1_tdTnegative_cell_54	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	GABA-ergic Neuron	intermediate	Sst Th	Sst Cbln4	T1376n_V6
Sst_tdTpositive_cell_23	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		M2110_V
Sst_tdTpositive_cell_63	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		M807_VL
Sst_tdTpositive_cell_65	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		M809_VL
Sst_tdTpositive_cell_71	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		M816_VL
Sst_tdTpositive_cell_72	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		M817_VL
Sst_tdTpositive_cell_75	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Sst Th		M820_VL
Sst_tdTpositive_cell_100	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Sst Th		M144_V
Sst_tdTpositive_cell_105	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	intermediate	Sst Th	Sst Myh8	M149_V
Calb2_tdTpositive_cell_4	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A203_V
Calb2_tdTpositive_cell_13	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A276_V
Calb2_tdTpositive_cell_18	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1603_V
Calb2_tdTpositive_cell_19	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1604_V
Calb2_tdTpositive_cell_21	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1606_V
Calb2_tdTpositive_cell_25	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1610_V
Calb2_tdTpositive_cell_26	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1611_V
Calb2_tdTpositive_cell_35	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1620_VU
Calb2_tdTpositive_cell_49	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1634_VL
Calb2_tdTpositive_cell_62	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1647_VL
Calb2_tdTpositive_cell_63	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Chat		A1648_VL
Chat_tdTpositive_cell_1	Chat	Chat-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		Z1454_V
Chat_tdTpositive_cell_2	Chat	Chat-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		Z1455_V
Chat_tdTpositive_cell_3	Chat	Chat-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		Z1456_V
Chat_tdTpositive_cell_4	Chat	Chat-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		Z1457_V
Chat_tdTpositive_cell_5	Chat	Chat-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		Z1458_V
Chat_tdTpositive_cell_6	Chat	Chat-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		Z1459_V
Cux2_tdTnegative_cell_1	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	negative	Y	GABA-ergic Neuron	core	Vip Chat		C1996n_V23
Gad2_tdTpositive_cell_14	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		D1229_V
Gad2_tdTpositive_cell_19	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		D1234_V
Gad2_tdTpositive_cell_23	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	intermediate	Vip Chat	Vip Gpc3	D1238_V
Gad2_tdTpositive_cell_29	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		D1244_V
Gad2_tdTpositive_cell_35	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		D1313_V
Gad2_tdTpositive_cell_38	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		D1316_V
Gad2_tdTpositive_cell_60	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		D1344_V
Htr3a_tdTpositive_cell_4	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1009_V
Htr3a_tdTpositive_cell_7	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1012_V
Htr3a_tdTpositive_cell_19	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1024_V
Htr3a_tdTpositive_cell_20	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1025_V
Htr3a_tdTpositive_cell_31	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1036_V
Htr3a_tdTpositive_cell_37	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1042_V
Htr3a_tdTpositive_cell_38	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1043_V
Htr3a_tdTpositive_cell_40	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1045_V
Htr3a_tdTpositive_cell_57	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1107_VU
Htr3a_tdTpositive_cell_88	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Chat		H1139_VL
Nos1_tdTpositive_cell_2	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		U181_V
Nos1_tdTpositive_cell_5	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	intermediate	Vip Chat	Vip Parm1	U184_V
Nos1_tdTpositive_cell_60	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		U1490_V
Nos1_tdTpositive_cell_69	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		U1504_V
Vip_tdTpositive_cell_10	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Chat		V745_VU
Vip_tdTpositive_cell_14	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Chat		V749_VU
Vip_tdTpositive_cell_41	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Chat		V777_VL
Vip_tdTpositive_cell_54	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		V983_V
Vip_tdTpositive_cell_55	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		V984_V
Vip_tdTpositive_cell_56	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		V985_V
Vip_tdTpositive_cell_58	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		V987_V*
Vip_tdTpositive_cell_59	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		V988_V
Vip_tdTpositive_cell_61	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Chat		V990_V
Calb2_tdTpositive_cell_2	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A201_V
Calb2_tdTpositive_cell_5	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A204_V
Calb2_tdTpositive_cell_15	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A278_V
Calb2_tdTpositive_cell_34	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Ndnf Cxcl14	A1619_VU
Calb2_tdTpositive_cell_38	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Vip Mybpc1	A1623_VU
Calb2_tdTpositive_cell_52	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A1637_VL
Calb2_tdTpositive_cell_55	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A1640_VL
Calb2_tdTpositive_cell_56	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A1641_VL
Calb2_tdTpositive_cell_57	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Parm1		A1642_VL
Calb2_tdTpositive_cell_60	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Vip Mybpc1	A1645_VL
Gad2_tdTpositive_cell_21	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		D1236_V
Gad2_tdTpositive_cell_46	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		D1328_V
Htr3a_tdTpositive_cell_6	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1011_V
Htr3a_tdTpositive_cell_13	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1018_V
Htr3a_tdTpositive_cell_14	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1019_V
Htr3a_tdTpositive_cell_23	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1028_V
Htr3a_tdTpositive_cell_25	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1030_V
Htr3a_tdTpositive_cell_39	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1044_V
Htr3a_tdTpositive_cell_47	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1052_V
Htr3a_tdTpositive_cell_48	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1053_V
Htr3a_tdTpositive_cell_54	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Vip Mybpc1	H1104_VU
Htr3a_tdTpositive_cell_62	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Vip Chat	H1113_VU
Htr3a_tdTpositive_cell_63	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1114_VU
Htr3a_tdTpositive_cell_65	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1116_VU
Htr3a_tdTpositive_cell_66	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1117_VU
Htr3a_tdTpositive_cell_68	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1119_VU
Htr3a_tdTpositive_cell_69	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		H1120_VU
Htr3a_tdTpositive_cell_74	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Vip Gpc3	H1125_VL
Nos1_tdTpositive_cell_3	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		U182_V
Vip_tdTpositive_cell_1	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V735_VU
Vip_tdTpositive_cell_4	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V738_VU
Vip_tdTpositive_cell_5	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	intermediate	Vip Parm1	Vip Mybpc1	V739_VU
Vip_tdTpositive_cell_6	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V740_VU
Vip_tdTpositive_cell_8	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V743_VU
Vip_tdTpositive_cell_11	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V746_VU
Vip_tdTpositive_cell_12	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V747_VU
Vip_tdTpositive_cell_16	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V751_VU
Vip_tdTpositive_cell_30	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V766_VL
Vip_tdTpositive_cell_53	Vip	Vip-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Vip Parm1		V982_V
