Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
CLEC11A	0.993	-0.01	9.756E-01	C-type lectin domain family 11, member a
CASP9	0.993	-0.01	9.797E-01	Caspase 9
LPGAT1	0.993	-0.01	8.698E-01	Lysophosphatidylglycerol acyltransferase 1
SAMD3	0.993	-0.01	8.070E-01	
GTF3C6	0.993	-0.01	8.473E-01	General transcription factor IIIC, polypeptide 6, alpha
6720467C03RIK	0.993	-0.01	9.836E-01	
AGTRAP	0.993	-0.01	8.870E-01	Transcribed locus
OLFR1148	0.993	-0.01	8.649E-01	Olfactory receptor 1148
PRSS36	0.993	-0.01	9.717E-01	Protease, serine, 36
GALR1	0.993	-0.01	7.495E-01	Galanin receptor 1
FRS3	0.993	-0.01	8.455E-01	Fibroblast growth factor receptor substrate 3
G430055L02RIK	0.993	-0.01	8.619E-01	
NAT6	0.993	-0.01	8.445E-01	
D330028D13RIK	0.993	-0.01	6.645E-01	
MX2	0.993	-0.01	7.813E-01	
BC060267	0.993	-0.01	8.006E-01	
ZFP641	0.993	-0.01	5.416E-01	Zinc finger protein 641
GRM1	0.993	-0.01	9.891E-01	Glutamate receptor, metabotropic 1
WDR63	0.993	-0.01	8.646E-01	WD repeat domain 63
COG4	0.993	-0.01	4.101E-01	Component of oligomeric golgi complex 4
FZD1	0.993	-0.011	1.576E-01	Frizzled homolog 1 (Drosophila)
RFTN1	0.993	-0.011	8.839E-01	Raftlin lipid raft linker 1
TXN1	0.993	-0.011	8.671E-01	
CDC42EP1	0.993	-0.011	3.986E-01	CDC42 effector protein (Rho GTPase binding) 1
C530028O21RIK	0.993	-0.011	8.671E-01	
EFHD2	0.993	-0.011	8.672E-01	EF hand domain containing 2
SH3PXD2B	0.993	-0.011	5.956E-01	
CDC42SE2	0.993	-0.011	8.792E-01	Transcribed locus
MOXD1	0.993	-0.011	8.664E-01	Monooxygenase, DBH-like 1
4921507P07RIK	0.993	-0.011	1.940E-01	Transcribed locus, moderately similar to XP_001095012.1 hypothetical protein isoform 1 [Macaca mula
HYAL1	0.993	-0.011	2.203E-01	Hyaluronoglucosaminidase 1
ZFP553	0.993	-0.011	8.534E-01	Zinc finger protein 553
FZD5	0.993	-0.011	8.019E-01	Frizzled homolog 5 (Drosophila)
BRCA2	0.993	-0.011	8.390E-01	Breast cancer 2
MT2	0.992	-0.011	8.563E-01	
TRIM67	0.992	-0.011	8.912E-01	
RQCD1	0.992	-0.011	5.806E-01	Rcd1 (required for cell differentiation) homolog 1 (S. pombe)
ELF3	0.992	-0.011	9.663E-01	E74-like factor 3
ARL4A	0.992	-0.011	6.725E-01	ADP-ribosylation factor-like 4A
YEATS4	0.992	-0.011	9.789E-01	YEATS domain containing 4
AI451617	0.992	-0.011	9.226E-01	
SMG6	0.992	-0.011	9.822E-01	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)
ZFP69	0.992	-0.011	8.390E-01	Zinc finger protein 69
4930403C10RIK	0.992	-0.011	3.963E-01	
SLC25A5	0.992	-0.011	9.767E-01	Transcribed locus
PPP4R1L	0.992	-0.011	7.919E-01	protein phosphatase 4, regulatory subunit 1-like
NUDT5	0.992	-0.011	9.789E-01	Nudix (nucleoside diphosphate linked moiety X)-type motif 5
PRKRA	0.992	-0.011	9.836E-01	Protein kinase, interferon inducible double stranded RNA dependent activator
NFE2L3	0.992	-0.011	5.174E-01	Transcribed locus
INPP4A	0.992	-0.011	8.444E-01	Inositol polyphosphate-4-phosphatase, type I
D10627	0.992	-0.011	8.671E-01	
CCDC65	0.992	-0.011	9.701E-01	Coiled-coil domain containing 65
SARM1	0.992	-0.011	8.867E-01	
ZFP128	0.992	-0.011	7.152E-01	Zinc finger protein 128
CART	0.992	-0.011	4.704E-01	
PTPLB	0.992	-0.011	7.466E-01	Protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b
PPT2	0.992	-0.011	8.506E-01	Palmitoyl-protein thioesterase 2
ZCWPW1	0.992	-0.011	8.934E-01	
UBE2L3	0.992	-0.011	9.700E-01	Ubiquitin-conjugating enzyme E2L 3
RGS16	0.992	-0.011	4.944E-01	Regulator of G-protein signaling 16
HIF1A	0.992	-0.011	6.593E-01	Hypoxia inducible factor 1, alpha subunit
CYP2G1	0.992	-0.011	8.727E-01	Cytochrome P450, family 2, subfamily g, polypeptide 1
DUSP22	0.992	-0.011	5.345E-01	Dual specificity phosphatase 22
OLFR564	0.992	-0.011	8.690E-01	Olfactory receptor 564
IL12A	0.992	-0.011	1.885E-01	
TLR4	0.992	-0.011	8.869E-01	Toll-like receptor 4
ASB8	0.992	-0.011	9.681E-01	Ankyrin repeat and SOCS box-containing protein 8
NTHL1	0.992	-0.011	3.961E-01	Nth (endonuclease III)-like 1 (E.coli)
KRT17	0.992	-0.011	9.114E-01	Keratin 17
TIMM23	0.992	-0.011	8.656E-01	Transcribed locus
TOP2B	0.992	-0.012	3.701E-01	Topoisomerase (DNA) II beta
LOC100044538	0.992	-0.012	9.029E-01	
ABI3BP	0.992	-0.012	1.653E-01	ABI gene family, member 3 (NESH) binding protein
C1D	0.992	-0.012	8.630E-01	Nuclear DNA binding protein
2010305A19RIK	0.992	-0.012	8.931E-01	
TUBGCP4	0.992	-0.012	6.428E-01	Tubulin, gamma complex associated protein 4
4930432O21RIK	0.992	-0.012	9.770E-01	
GFM1	0.992	-0.012	8.437E-01	G elongation factor, mitochondrial 1
BARHL1	0.992	-0.012	2.237E-01	BarH-like 1 (Drosophila)
GM614	0.992	-0.012	8.451E-01	
BXDC5	0.992	-0.012	9.781E-01	
ABCC6	0.992	-0.012	8.652E-01	ATP-binding cassette, sub-family C (CFTR/MRP), member 6
LOC100046254	0.992	-0.012	6.442E-01	
1190005I06RIK	0.992	-0.012	8.671E-01	
AP4M1	0.992	-0.012	9.890E-01	
OLFR910	0.992	-0.012	8.235E-01	Olfactory receptor 910
PSCDBP	0.992	-0.012	7.038E-01	
GABRB2	0.992	-0.012	5.347E-01	Gamma-aminobutyric acid (GABA-A) receptor, subunit beta 2
4930539E08RIK	0.992	-0.012	5.696E-01	RIKEN cDNA 4930539E08 gene
CTSR	0.992	-0.012	8.487E-01	Cathepsin R
KIF3C	0.992	-0.012	9.690E-01	CDNA, clone:Y2G0143G08, strand:plus, reference:ENSEMBL:Mouse-Transcript-ENST:ENSMUST00000020999, bas
KTN1	0.992	-0.012	8.528E-01	Transcribed locus
PQLC2	0.992	-0.012	8.446E-01	PQ loop repeat containing 2
RGL2	0.992	-0.012	9.702E-01	Ral guanine nucleotide dissociation stimulator-like 2
DCTN6	0.992	-0.012	9.703E-01	
CNNM3	0.992	-0.012	6.731E-01	Cyclin M3
CCDC77	0.992	-0.012	2.727E-01	
NR2C1	0.992	-0.012	6.034E-01	Nuclear receptor subfamily 2, group C, member 1
EG434280	0.992	-0.012	8.931E-01	
SLCO1A4	0.992	-0.012	9.696E-01	Solute carrier organic anion transporter family, member 1a4
OLFR985	0.992	-0.012	8.554E-01	Olfactory receptor 985
EG232599	0.992	-0.012	2.221E-01	
2010301N04RIK	0.992	-0.012	8.630E-01	
THUMPD1	0.992	-0.012	9.888E-01	THUMP domain containing 1
MYO15	0.992	-0.012	2.846E-01	Myosin XV
SOS1	0.992	-0.012	7.959E-01	Son of sevenless homolog 1 (Drosophila)
IL1F9	0.992	-0.012	8.722E-01	Interleukin 1 family, member 9
VASH1	0.992	-0.012	9.070E-01	
PCSK9	0.992	-0.012	4.745E-01	Proprotein convertase subtilisin/kexin type 9
LRRC41	0.992	-0.012	9.843E-01	Transcribed locus, strongly similar to NP_001039338.1 protein [Bos taurus]
TMEM110	0.992	-0.012	9.773E-01	Transmembrane protein 110
9530066K23RIK	0.992	-0.012	8.752E-01	
EFHA1	0.992	-0.012	9.756E-01	
SIX3	0.992	-0.012	8.023E-01	Sine oculis-related homeobox 3 homolog (Drosophila)
IGFBP6	0.992	-0.012	1.331E-01	Insulin-like growth factor binding protein 6
GMEB2	0.992	-0.012	6.271E-01	Transcribed locus
4930503L19RIK	0.992	-0.012	7.738E-01	
XK	0.992	-0.012	8.506E-01	Kell blood group precursor (McLeod phenotype) homolog
LOC100047935	0.992	-0.012	9.888E-01	
NUCKS1	0.992	-0.012	7.008E-01	Nuclear casein kinase and cyclin-dependent kinase substrate 1
MRPS24	0.992	-0.012	9.674E-01	
TMEM47	0.992	-0.012	6.265E-01	Transmembrane protein 47
NRG1	0.992	-0.012	3.942E-01	Transcribed locus, strongly similar to NP_848706.2 1 [Mus musculus]
KISS1R	0.992	-0.012	9.493E-01	
TMEM32	0.992	-0.012	8.671E-01	
SIX6OS1	0.992	-0.012	9.208E-01	
LAT	0.992	-0.012	5.766E-01	Linker for activation of T cells
D930049A15RIK	0.991	-0.012	2.376E-01	
OLFR741	0.991	-0.012	8.633E-01	Olfactory receptor 741
COG8	0.991	-0.012	9.869E-01	Component of oligomeric golgi complex 8
NEURL	0.991	-0.012	9.726E-01	
LOC100039532	0.991	-0.012	9.790E-01	
OLFR203	0.991	-0.012	8.578E-01	Olfactory receptor 203
CTPS2	0.991	-0.012	6.532E-01	Cytidine 5'-triphosphate synthase 2
MLXIP	0.991	-0.012	8.638E-01	MLX interacting protein
ZFYVE1	0.991	-0.012	8.444E-01	Zinc finger, FYVE domain containing 1
CREB3	0.991	-0.012	9.681E-01	CAMP responsive element binding protein 3
EG215714	0.991	-0.013	8.358E-01	
ST13	0.991	-0.013	7.738E-01	Transcribed locus
VPS37C	0.991	-0.013	8.221E-01	Vacuolar protein sorting 37C (yeast)
TMOD4	0.991	-0.013	5.688E-01	Tropomodulin 4
CAT	0.991	-0.013	9.195E-01	Catalase
OLFR691	0.991	-0.013	7.734E-01	Olfactory receptor 691
GDAP1	0.991	-0.013	9.703E-01	Ganglioside-induced differentiation-associated-protein 1
AMHR2	0.991	-0.013	3.500E-02	Anti-Mullerian hormone type 2 receptor
CTPS	0.991	-0.013	9.750E-01	Cytidine 5'-triphosphate synthase
WIPF2	0.991	-0.013	9.890E-01	WAS/WASL interacting protein family, member 2
L3MBTL3	0.991	-0.013	6.933E-01	L(3)mbt-like 3 (Drosophila)
OBOX5	0.991	-0.013	8.670E-01	Oocyte specific homeobox 5
PPAPDC3	0.991	-0.013	4.226E-01	Phosphatidic acid phosphatase type 2 domain containing 3
EMP2	0.991	-0.013	7.657E-01	Epithelial membrane protein 2
NECAB3	0.991	-0.013	2.970E-02	Amyloid beta (A4) precursor protein-binding, family A, member 2 binding protein
AP2M1	0.991	-0.013	9.717E-01	Adaptor protein complex AP-2, mu1
CMAS	0.991	-0.013	9.602E-01	Cytidine monophospho-N-acetylneuraminic acid synthetase
B3GAT2	0.991	-0.013	8.649E-01	Beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)
PELI2	0.991	-0.013	4.025E-01	Pellino 2
OLFR871	0.991	-0.013	8.887E-01	Olfactory receptor 871
TM7SF4	0.991	-0.013	8.962E-01	
4933434E20RIK	0.991	-0.013	9.605E-01	Transcribed locus
TSR2	0.991	-0.013	7.193E-01	TSR2, 20S rRNA accumulation, homolog (S. cerevisiae)
NQO2	0.991	-0.013	8.903E-01	Transcribed locus
NFKBID	0.991	-0.013	9.890E-01	CDNA sequence AY078069
SF3B2	0.991	-0.013	9.704E-01	Splicing factor 3b, subunit 2
ZBTB5	0.991	-0.013	6.911E-01	Zinc finger and BTB domain containing 5
9130221H12Rik	0.991	-0.013	8.203E-01	
NT5C2	0.991	-0.013	9.068E-01	5'-nucleotidase, cytosolic II
PGAM1	0.991	-0.013	9.780E-01	Phosphoglycerate mutase 1
CYP20A1	0.991	-0.013	8.467E-01	
PHKG2	0.991	-0.013	9.782E-01	
ZFP82	0.991	-0.013	3.449E-01	
USP14	0.991	-0.013	8.864E-01	Ubiquitin specific peptidase 14
AKAP6	0.991	-0.013	9.505E-01	A kinase (PRKA) anchor protein 6
CSF1	0.991	-0.013	6.030E-01	Colony stimulating factor 1 (macrophage)
TRIM33	0.991	-0.013	6.521E-01	Tripartite motif protein 33
KLHL23	0.991	-0.013	6.582E-02	Kelch-like 23 (Drosophila)
SELE	0.991	-0.013	8.619E-01	Selectin, endothelial cell
DKKL1	0.991	-0.013	5.328E-02	
2810470D21RIK	0.991	-0.013	8.609E-01	
INTS12	0.991	-0.013	7.466E-01	
ZFP661	0.991	-0.013	8.019E-01	Zinc finger protein 661
GNAO1	0.991	-0.013	9.840E-01	Guanine nucleotide binding protein, alpha o
COMMD2	0.991	-0.013	9.449E-01	
LGI2	0.991	-0.013	2.640E-01	Leucine-rich repeat LGI family, member 2
CPNE2	0.991	-0.013	8.722E-01	Copine II
CPA3	0.991	-0.013	8.817E-01	Carboxypeptidase A3, mast cell
IFRD1	0.991	-0.013	8.226E-01	Interferon-related developmental regulator 1
AIM2	0.991	-0.013	9.717E-01	Absent in melanoma 2
TMEM77	0.991	-0.013	9.888E-01	
SCARB2	0.991	-0.013	9.890E-01	
SHISA4	0.991	-0.013	3.138E-01	Transcribed locus
IPP	0.991	-0.013	8.605E-01	
GPRC2A-RS5	0.991	-0.013	9.166E-01	
EG630579	0.991	-0.013	8.734E-01	
NDG2	0.991	-0.013	9.811E-01	
PRC1	0.991	-0.013	8.474E-01	Protein regulator of cytokinesis 1
COPB2	0.991	-0.013	9.681E-01	Transcribed locus
FGFR2	0.991	-0.013	1.589E-01	Fibroblast growth factor receptor 2
OLFR1123	0.991	-0.013	8.863E-01	Olfactory receptor 1123
ELA1	0.991	-0.013	5.319E-01	
V1RI3	0.991	-0.013	9.014E-01	
TGS1	0.991	-0.014	9.888E-01	Transcribed locus, moderately similar to XP_001084320.1 similar to PRIP-interacting protein PIPMT i
4632404H12RIK	0.991	-0.014	9.817E-01	
AI836003	0.991	-0.014	1.527E-01	
MKNK2	0.991	-0.014	9.785E-01	Transcribed locus
DENR	0.991	-0.014	8.997E-01	
BC032265	0.991	-0.014	7.350E-01	
GRIN3B	0.991	-0.014	7.960E-01	Glutamate receptor, ionotropic, NMDA3B
NAP1L3	0.991	-0.014	6.012E-01	
MARK2	0.991	-0.014	9.780E-01	MAP/microtubule affinity-regulating kinase 2
AVPR1A	0.991	-0.014	8.530E-01	Transcribed locus
ME2	0.99	-0.014	6.645E-01	Transcribed locus
MEI1	0.99	-0.014	7.016E-03	
SLC7A11	0.99	-0.014	9.590E-01	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 11
LNX1	0.99	-0.014	1.220E-01	
ABCB10	0.99	-0.014	8.758E-01	ATP-binding cassette, sub-family B (MDR/TAP), member 10
RAP1GAP	0.99	-0.014	5.009E-01	Transcribed locus
LOC100044314	0.99	-0.014	7.120E-01	
HPS6	0.99	-0.014	6.923E-01	Hermansky-Pudlak syndrome 6
RYK	0.99	-0.014	9.677E-01	Receptor-like tyrosine kinase
ATP5J	0.99	-0.014	9.867E-01	
CTDSP1	0.99	-0.014	9.540E-01	Transcribed locus
NEU4	0.99	-0.014	8.444E-01	Sialidase 4
2410146L05RIK	0.99	-0.014	7.480E-01	
SWAP70	0.99	-0.014	9.833E-01	SWA-70 protein
NCOA4	0.99	-0.014	9.742E-01	Predicted gene, EG627557
TMPRSS5	0.99	-0.014	6.816E-02	Transmembrane protease, serine 5 (spinesin)
RPS25	0.99	-0.014	9.803E-01	Predicted gene, EG629595
HSD17B1	0.99	-0.014	6.725E-01	Hydroxysteroid (17-beta) dehydrogenase 1
CTAGE5	0.99	-0.014	9.641E-01	Transcribed locus
GM527	0.99	-0.014	3.836E-01	Gene model 527, (NCBI)
ARHGAP12	0.99	-0.014	1.029E-01	Rho GTPase activating protein 12
HNRPA3	0.99	-0.014	6.173E-01	
ENPP1	0.99	-0.014	5.482E-01	Transcribed locus
SCYL3	0.99	-0.014	7.965E-01	
NDUFA6	0.99	-0.014	9.780E-01	
SEC61A1	0.99	-0.014	9.821E-01	Sec61 alpha 1 subunit (S. cerevisiae)
ABCD3	0.99	-0.014	9.730E-01	ATP-binding cassette, sub-family D (ALD), member 3
LOC100045419	0.99	-0.014	7.240E-01	
TSSK6	0.99	-0.014	8.144E-01	Testis-specific serine kinase 6
RAG1AP1	0.99	-0.014	9.822E-01	
2310010M24RIK	0.99	-0.014	5.009E-01	
RNF113A1	0.99	-0.014	4.163E-01	Ring finger protein 113A1
PRL2C4	0.99	-0.014	7.530E-01	
CML4	0.99	-0.014	1.682E-01	
FUT10	0.99	-0.014	5.500E-01	Fucosyltransferase 10
PTTG1IP	0.99	-0.014	9.540E-01	Pituitary tumor-transforming 1 interacting protein
SEPHS1	0.99	-0.014	4.391E-01	Selenophosphate synthetase 1
TRAPPC2	0.99	-0.014	7.770E-01	Transcribed locus
CDC25A	0.99	-0.014	3.780E-01	Cell division cycle 25 homolog A (S. pombe)
TM2D3	0.99	-0.014	9.811E-01	
ARFGAP3	0.99	-0.014	6.903E-02	ADP-ribosylation factor GTPase activating protein 3
USP22	0.99	-0.014	9.470E-01	Ubiquitin specific peptidase 22
RTTN	0.99	-0.014	3.715E-01	Rotatin
OLFR555	0.99	-0.015	8.672E-01	Olfactory receptor 555
CKS2	0.99	-0.015	8.746E-01	
PIGN	0.99	-0.015	8.683E-01	Phosphatidylinositol glycan anchor biosynthesis, class N
4931406I20RIK	0.99	-0.015	8.670E-01	
5031414D18RIK	0.99	-0.015	9.780E-01	RIKEN cDNA 5031414D18 gene
UHRF1	0.99	-0.015	7.897E-01	Predicted gene, EG434907
UNC119B	0.99	-0.015	9.839E-01	Unc-119 homolog B (C. elegans)
UBAP2	0.99	-0.015	9.661E-01	Ubiquitin-associated protein 2
CCDC66	0.99	-0.015	6.012E-01	Coiled-coil domain containing 66
4933439F18RIK	0.99	-0.015	8.701E-01	
UNC13D	0.99	-0.015	5.554E-01	Unc-13 homolog D (C. elegans)
DCUN1D5	0.99	-0.015	9.789E-01	DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)
C430003P19RIK	0.99	-0.015	9.623E-01	
CITED4	0.99	-0.015	8.426E-02	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
FBXO30	0.99	-0.015	6.111E-01	F-box protein 30
CNR1	0.99	-0.015	4.517E-01	Cannabinoid receptor 1 (brain)
NCAPG2	0.99	-0.015	8.534E-01	Non-SMC condensin II complex, subunit G2
SAR1A	0.99	-0.015	9.616E-01	SAR1 gene homolog A (S. cerevisiae)
CUL2	0.99	-0.015	7.092E-01	Cullin 2
PIBF1	0.99	-0.015	8.019E-01	
STAM2	0.99	-0.015	6.387E-01	Signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
QSOX2	0.99	-0.015	8.758E-01	Quiescin Q6 sulfhydryl oxidase 2
KRT14	0.99	-0.015	9.461E-01	Keratin 14
ABCA4	0.99	-0.015	6.711E-01	ATP-binding cassette, sub-family A (ABC1), member 4
A530050D06RIK	0.99	-0.015	7.945E-01	
SORBS3	0.99	-0.015	4.614E-01	Sorbin and SH3 domain containing 3
AVP	0.99	-0.015	4.852E-01	
RCC1	0.989	-0.015	8.670E-01	Transcribed locus
PKIA	0.989	-0.015	9.804E-01	Protein kinase inhibitor, alpha
CREB1	0.989	-0.015	6.230E-01	Transcribed locus
ANKRD24	0.989	-0.015	4.072E-01	Ankyrin repeat domain 24
GTF2E2	0.989	-0.015	9.205E-01	General transcription factor II E, polypeptide 2 (beta subunit)
PLCD4	0.989	-0.015	1.446E-01	Transcribed locus
MTMR2	0.989	-0.015	9.436E-01	
GABARAPL2	0.989	-0.016	8.669E-01	Transcribed locus
6332401O19RIK	0.989	-0.016	1.023E-01	
ACAD10	0.989	-0.016	6.335E-01	
OLFR187	0.989	-0.016	8.657E-01	Olfactory receptor 187
KCTD9	0.989	-0.016	8.086E-02	Potassium channel tetramerisation domain containing 9
RPS21	0.989	-0.016	9.717E-01	
MTHFD1	0.989	-0.016	9.785E-01	Methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase,
USP12	0.989	-0.016	8.995E-01	Ubiquitin specific peptidase 12
MRPS18A	0.989	-0.016	9.583E-01	
ATN1	0.989	-0.016	9.797E-01	Atrophin 1
BCDIN3D	0.989	-0.016	1.223E-01	
IFI35	0.989	-0.016	9.106E-01	Interferon-induced protein 35
5930434B04RIK	0.989	-0.016	5.849E-01	
EG630499	0.989	-0.016	9.023E-01	
BCAM	0.989	-0.016	8.160E-01	Basal cell adhesion molecule
FGF15	0.989	-0.016	8.463E-01	Fibroblast growth factor 15
OLFR1495	0.989	-0.016	8.683E-01	Olfactory receptor 1495
TSPYL1	0.989	-0.016	9.404E-01	Testis-specific protein, Y-encoded-like 1
BTBD14B	0.989	-0.016	8.670E-01	
HS3ST3A1	0.989	-0.016	7.910E-01	Heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1
IFIT2	0.989	-0.016	7.572E-01	Interferon-induced protein with tetratricopeptide repeats 2
EFNB1	0.989	-0.016	8.881E-01	Ephrin B1
RNF111	0.989	-0.016	8.652E-01	Ring finger 111
GTL3	0.989	-0.016	9.741E-01	
PUM1	0.989	-0.016	8.048E-01	Transcribed locus
WNT10A	0.989	-0.016	4.723E-01	Wingless related MMTV integration site 10a
EG381806	0.989	-0.016	8.786E-01	
DDEF2	0.989	-0.016	9.822E-01	
ANGEL1	0.989	-0.016	2.473E-01	Transcribed locus
DDC	0.989	-0.016	1.541E-02	Dopa decarboxylase
WFDC12	0.989	-0.016	8.346E-01	
TCERG1L	0.989	-0.016	8.649E-01	Transcription elongation regulator 1-like
ZFP182	0.989	-0.016	8.740E-01	Transcribed locus
SPSB2	0.989	-0.016	9.470E-01	
TMEM48	0.989	-0.016	8.116E-01	
MRPS25	0.989	-0.016	6.243E-01	Mitochondrial ribosomal protein S25
PRKD2	0.989	-0.016	9.748E-01	Protein kinase D2
CDT1	0.989	-0.016	3.126E-02	
LOC100046003	0.989	-0.016	9.657E-01	
MAN2A1	0.989	-0.016	9.747E-01	Mannosidase 2, alpha 1
1700065O13RIK	0.989	-0.016	6.035E-01	
TNFRSF22	0.989	-0.017	6.726E-01	Tumor necrosis factor receptor superfamily, member 22
TOPBP1	0.989	-0.017	8.671E-01	Topoisomerase (DNA) II beta binding protein
C78339	0.989	-0.017	4.359E-01	Transcribed locus
GM2A	0.989	-0.017	9.612E-01	GM2 ganglioside activator protein
KCNMB1	0.989	-0.017	9.238E-01	
CDK5	0.989	-0.017	9.609E-01	Cyclin-dependent kinase 5
NEIL1	0.989	-0.017	8.501E-01	
RNASE12	0.989	-0.017	8.671E-01	Ribonuclease, RNase A family, 12 (non-active)
SLC35F1	0.988	-0.017	5.643E-01	Solute carrier family 35, member F1
SCX	0.988	-0.017	4.710E-02	Scleraxis
WDR18	0.988	-0.017	9.155E-01	WD repeat domain 18
LOC381066	0.988	-0.017	9.240E-01	
SAP30L	0.988	-0.017	9.730E-01	SAP30-like
COL2A1	0.988	-0.017	5.683E-01	Collagen, type II, alpha 1
AP3M1	0.988	-0.017	6.522E-01	Transcribed locus
TMEM17	0.988	-0.017	7.216E-01	
CNTN4	0.988	-0.017	9.458E-01	Contactin 4
RHOD	0.988	-0.017	6.470E-01	Ras homolog gene family, member D
LOC100039728	0.988	-0.017	6.475E-01	
NRTN	0.988	-0.017	8.685E-01	Neurturin
KPNB1	0.988	-0.017	9.840E-01	Karyopherin (importin) beta 1
PLA2G6	0.988	-0.017	7.765E-01	Phospholipase A2, group VI
BRF2	0.988	-0.017	9.013E-01	BRF2, subunit of RNA polymerase III transcription initiation factor, BRF1-like
GLRX3	0.988	-0.017	9.822E-01	
TRIM52	0.988	-0.017	8.953E-01	Tripartite motif-containing 52
VARS	0.988	-0.017	9.729E-01	Valyl-tRNA synthetase
MCTP1	0.988	-0.017	6.106E-01	Multiple C2 domains, transmembrane 1
BC050196	0.988	-0.017	3.324E-01	
OLFR578	0.988	-0.017	8.713E-01	Olfactory receptor 578
LOC100044439	0.988	-0.017	1.474E-01	
A130090K04RIK	0.988	-0.017	5.774E-01	
2210012G02RIK	0.988	-0.017	8.702E-01	
MBD6	0.988	-0.017	7.094E-01	Methyl-CpG binding domain protein 6
HLCS	0.988	-0.018	3.689E-03	Holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)
MAB21L1	0.988	-0.018	8.611E-01	Mab-21-like 1 (C. elegans)
SNAPC1	0.988	-0.018	6.961E-01	Small nuclear RNA activating complex, polypeptide 1
ZFP37	0.988	-0.018	9.767E-01	Zinc finger protein 37
DAZAP2	0.988	-0.018	9.471E-01	
RFC4	0.988	-0.018	3.531E-01	Replication factor C (activator 1) 4
RBM5	0.988	-0.018	9.596E-01	
PPID	0.988	-0.018	9.663E-01	Transcribed locus, moderately similar to XP_001097233.1 similar to peptidylprolyl isomerase D [Maca
ITGA5	0.988	-0.018	5.842E-01	
1110031I02RIK	0.988	-0.018	2.563E-01	
LRP12	0.988	-0.018	9.640E-01	Transcribed locus
D430028G21RIK	0.988	-0.018	8.671E-01	
NTSR1	0.988	-0.018	1.835E-01	Neurotensin receptor 1
FXN	0.988	-0.018	9.822E-01	
ADD3	0.987	-0.018	9.548E-01	Adducin 3 (gamma)
DYNLRB1	0.987	-0.018	9.613E-01	
VEGFC	0.987	-0.018	6.863E-01	Vascular endothelial growth factor C
LIN28	0.987	-0.018	8.652E-01	
2310016M24RIK	0.987	-0.018	9.640E-01	
GOSR1	0.987	-0.018	7.974E-01	Golgi SNAP receptor complex member 1
SLC6A11	0.987	-0.018	8.232E-01	Solute carrier family 6 (neurotransmitter transporter, GABA), member 11
TMC4	0.987	-0.018	8.563E-01	Transmembrane channel-like gene family 4
B3GNT1	0.987	-0.018	9.453E-01	Transcribed locus
DTYMK	0.987	-0.018	8.931E-01	Deoxythymidylate kinase
WNT5A	0.987	-0.018	8.553E-01	Wingless-related MMTV integration site 5A
2600010E01RIK	0.987	-0.018	2.046E-01	
SEPT7	0.987	-0.018	4.624E-01	Transcribed locus, weakly similar to XP_001104752.1 similar to cell division cycle 10 isoform 2 [Ma
SEH1L	0.987	-0.018	4.963E-01	SEH1-like (S. cerevisiae
LOC100042777	0.987	-0.018	9.550E-01	
SH2B2	0.987	-0.018	9.048E-01	SH2B adaptor protein 2
PER3	0.987	-0.018	6.527E-01	Period homolog 3 (Drosophila)
POLA2	0.987	-0.018	5.182E-01	
PLOD1	0.987	-0.018	6.439E-01	
COX6A1	0.987	-0.018	9.726E-01	
STX6	0.987	-0.018	9.717E-01	Transcribed locus
CHL1	0.987	-0.019	9.690E-01	Cell adhesion molecule with homology to L1CAM
1700021K02RIK	0.987	-0.019	8.974E-01	
FGF22	0.987	-0.019	4.724E-03	Fibroblast growth factor 22
CD247	0.987	-0.019	9.363E-01	
ROM1	0.987	-0.019	8.473E-01	Rod outer segment membrane protein 1
MS4A10	0.987	-0.019	8.672E-01	Membrane-spanning 4-domains, subfamily A, member 10
FRAG1	0.987	-0.019	7.624E-01	
TTC33	0.987	-0.019	6.239E-01	Tetratricopeptide repeat domain 33
TBXA2R	0.987	-0.019	8.404E-01	Thromboxane A2 receptor
GULP1	0.987	-0.019	8.867E-01	Transcribed locus
0610007C21RIK	0.987	-0.019	9.238E-01	
PRPF8	0.987	-0.019	9.790E-01	Pre-mRNA processing factor 8
A730042J05RIK	0.987	-0.019	8.006E-01	
C530028I08RIK	0.987	-0.019	7.087E-01	
CPSF4L	0.987	-0.019	7.203E-01	
GLRB	0.987	-0.019	9.079E-01	Glycine receptor, beta subunit
GSTM1	0.987	-0.019	9.721E-01	Transcribed locus, strongly similar to NP_065415.1 S-transferase Yb4 gene [Rattus norvegicus]
ST6GALNAC6	0.987	-0.019	3.421E-01	Transcribed locus
2700087H15RIK	0.987	-0.019	9.732E-01	
