Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
AKTIP	0.759	-0.397	1.662E-01	
PBX2	0.759	-0.397	2.410E-01	Pre B-cell leukemia transcription factor 2
SNIP1	0.759	-0.398	2.004E-01	
ADIPOR2	0.759	-0.398	4.472E-03	Adiponectin receptor 2
PGPEP1	0.759	-0.398	1.928E-01	Pyroglutamyl-peptidase I
REEP6	0.759	-0.398	4.841E-02	Receptor accessory protein 6
PLEKHM1	0.759	-0.399	2.614E-02	Pleckstrin homology domain containing, family M (with RUN domain) member 1
RBM4	0.759	-0.399	1.347E-01	
FLNA	0.759	-0.399	6.391E-01	Filamin, alpha
DNAJB12	0.758	-0.399	1.505E-01	DnaJ (Hsp40) homolog, subfamily B, member 12
1700084C01RIK	0.758	-0.399	4.367E-01	RIKEN cDNA 1700084C01 gene
SPAG7	0.758	-0.399	6.029E-02	
RFXAP	0.758	-0.399	1.469E-01	Regulatory factor X-associated protein
SLCO2A1	0.758	-0.399	9.345E-03	Solute carrier organic anion transporter family, member 2a1
LRIG1	0.758	-0.4	3.253E-01	Leucine-rich repeats and immunoglobulin-like domains 1
LSM4	0.758	-0.401	6.719E-03	
HEATR3	0.758	-0.401	3.232E-01	
KRTCAP3	0.758	-0.401	8.966E-03	
WBP1	0.757	-0.401	1.944E-01	WW domain binding protein 1
SLC25A25	0.757	-0.401	3.549E-01	
RFTN2	0.757	-0.402	1.419E-01	Raftlin family member 2
PACRG	0.757	-0.402	5.645E-01	Park2 co-regulated
YWHAQ	0.756	-0.403	7.385E-01	Transcribed locus, moderately similar to XP_001098275.1 similar to tyrosine 3/tryptophan 5 -monooxy
GRIN2C	0.756	-0.403	3.933E-01	
COMMD1	0.756	-0.403	6.282E-02	COMM domain containing 1
PHYHIP	0.756	-0.403	5.913E-01	Phytanoyl-CoA hydroxylase interacting protein
H2-KE6	0.756	-0.403	4.356E-05	
ARHGEF18	0.756	-0.404	4.156E-02	Rho/rac guanine nucleotide exchange factor (GEF) 18
ITPR3	0.756	-0.404	2.048E-02	Transcribed locus, weakly similar to NP_002213.1 1,4,5-triphosphate receptor, type 1 [Homo sapiens]
RNMT	0.756	-0.404	8.208E-02	RNA (guanine-7-) methyltransferase
CDC2L6	0.756	-0.404	3.232E-01	
SMEK2	0.756	-0.404	3.687E-01	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
HNRPM	0.755	-0.405	1.765E-02	
TCFAP2B	0.755	-0.405	9.898E-05	
GLRX3	0.755	-0.406	3.419E-01	
POM121	0.754	-0.407	3.099E-01	Nuclear pore membrane protein 121
SH3TC1	0.754	-0.407	9.044E-02	SH3 domain and tetratricopeptide repeats 1
9030625A04RIK	0.754	-0.407	2.462E-01	
GPT1	0.754	-0.407	4.237E-01	
FBXW8	0.754	-0.408	1.593E-01	F-box and WD-40 domain protein 8
TBRG4	0.754	-0.408	1.450E-01	Transforming growth factor beta regulated gene 4
COG8	0.754	-0.408	2.595E-01	Component of oligomeric golgi complex 8
1110008F13RIK	0.754	-0.408	2.406E-01	
FYCO1	0.753	-0.409	8.213E-02	FYVE and coiled-coil domain containing 1
AK3	0.753	-0.409	1.087E-02	Adenylate kinase 3
SUHW4	0.753	-0.409	3.710E-01	
CDH8	0.753	-0.409	1.308E-01	Transcribed locus
KANK1	0.753	-0.41	3.001E-01	Ankyrin repeat domain 15
KLF13	0.753	-0.41	7.476E-02	
POU3F1	0.753	-0.41	1.145E-03	POU domain, class 3, transcription factor 1
MPV17L	0.753	-0.41	2.021E-01	Transcribed locus
2410003P15RIK	0.753	-0.41	3.765E-03	
DIS3L	0.752	-0.411	4.736E-02	DIS3 mitotic control homolog (S. cerevisiae)-like
TMEM109	0.752	-0.411	1.809E-01	Transmembrane protein 109
BSDC1	0.752	-0.411	2.817E-02	
RRN3	0.751	-0.412	1.365E-01	RRN3 RNA polymerase I transcription factor homolog (yeast)
GBAS	0.751	-0.413	6.002E-01	
TKT	0.751	-0.413	2.370E-01	Transketolase
LOC100047634	0.751	-0.413	2.170E-01	
HS3ST1	0.751	-0.413	2.326E-02	Heparan sulfate (glucosamine) 3-O-sulfotransferase 1
AI428936	0.75	-0.416	4.922E-02	
NAPA	0.749	-0.417	6.824E-02	N-ethylmaleimide sensitive fusion protein attachment protein alpha
ABCD4	0.749	-0.417	1.652E-01	
RFT1	0.749	-0.418	2.833E-01	RFT1 homolog (S. cerevisiae)
SLC35E3	0.749	-0.418	2.775E-03	Solute carrier family 35, member E3
RCHY1	0.748	-0.418	3.809E-01	Ring finger and CHY zinc finger domain containing 1
FURIN	0.748	-0.418	8.390E-03	Furin (paired basic amino acid cleaving enzyme)
TMEM183A	0.748	-0.418	2.008E-02	Transmembrane protein 183A
SDF4	0.748	-0.419	2.367E-02	Stromal cell derived factor 4
ENTPD5	0.748	-0.419	1.618E-01	Ectonucleoside triphosphate diphosphohydrolase 5
2510039O18RIK	0.748	-0.419	3.780E-01	RIKEN cDNA 2510039O18 gene
SETD1B	0.748	-0.419	2.208E-02	
MPHOSPH6	0.748	-0.42	2.013E-01	Transcribed locus
DST	0.747	-0.42	2.981E-01	Dystonin
DIRAS2	0.747	-0.42	3.359E-02	DIRAS family, GTP-binding RAS-like 2
ENSMUSG00000043795	0.747	-0.421	5.088E-01	
ZFP37	0.747	-0.421	9.346E-02	Zinc finger protein 37
NRIP3	0.747	-0.421	2.487E-01	Nuclear receptor interacting protein 3
ELMO3	0.746	-0.422	2.514E-01	Engulfment and cell motility 3, ced-12 homolog (C. elegans)
PSMG2	0.746	-0.422	7.044E-03	
SNX8	0.746	-0.423	3.766E-01	Sorting nexin 8
SCLY	0.746	-0.423	1.583E-01	Selenocysteine lyase
CCDC28B	0.745	-0.424	1.323E-02	
PACSIN3	0.745	-0.425	1.798E-01	
ZFP68	0.745	-0.425	2.887E-01	Zinc finger protein 68
SERINC2	0.745	-0.425	6.240E-03	Serine incorporator 2
CDK2	0.745	-0.425	9.118E-02	Transcribed locus, weakly similar to XP_001102523.1 cyclin-dependent kinase 5 [Macaca mulatta]
MAP2K7	0.745	-0.426	4.877E-02	Mitogen activated protein kinase kinase 7
TRIP6	0.744	-0.426	2.816E-01	
SIRT5	0.744	-0.426	1.847E-01	
FBXL12	0.744	-0.427	8.106E-03	Transcribed locus
ACTN2	0.744	-0.427	7.714E-01	Actinin alpha 2
ABHD14B	0.743	-0.428	1.225E-03	Abhydrolase domain containing 14b
USP52	0.743	-0.428	3.081E-02	
AATK	0.743	-0.428	5.316E-04	
PTPRB	0.743	-0.428	2.928E-01	Protein tyrosine phosphatase, receptor type, B
ASAH2	0.743	-0.429	5.444E-02	N-acylsphingosine amidohydrolase 2
GPR107	0.742	-0.43	2.445E-01	G protein-coupled receptor 107
RYR3	0.742	-0.431	2.454E-01	Ryanodine receptor 3
ACVR1	0.741	-0.432	7.217E-04	Transcribed locus
CCRK	0.741	-0.433	2.826E-02	
SIRT1	0.74	-0.434	3.096E-01	Sirtuin 1 ((silent mating type information regulation 2, homolog) 1 (S. cerevisiae)
PPP2R5D	0.74	-0.434	1.663E-01	Protein phosphatase 2, regulatory subunit B (B56), delta isoform
BC031353	0.74	-0.434	1.115E-03	
CLEC7A	0.74	-0.435	4.436E-03	C-type lectin domain family 7, member a
PLEKHG2	0.739	-0.436	6.813E-04	Pleckstrin homology domain containing, family G (with RhoGef domain) member 2
SMC3	0.739	-0.436	1.782E-01	Structural maintenace of chromosomes 3
CGGBP1	0.739	-0.437	2.294E-03	CGG triplet repeat binding protein 1
PAIP2B	0.739	-0.437	1.128E-02	Poly(A) binding protein interacting protein 2B
2700007P21RIK	0.739	-0.437	1.589E-01	
DNAJA2	0.738	-0.438	3.382E-01	DnaJ (Hsp40) homolog, subfamily A, member 2
BC026585	0.738	-0.438	1.374E-01	CDNA sequence BC026585
ZFP2	0.738	-0.438	5.625E-01	
MEGF11	0.738	-0.438	3.460E-06	Multiple EGF-like-domains 11
RHOU	0.738	-0.438	1.123E-01	Ras homolog gene family, member U
NKX2-2	0.738	-0.439	7.580E-02	NK2 transcription factor related, locus 2 (Drosophila)
BTBD3	0.737	-0.44	1.439E-01	BTB (POZ) domain containing 3
SPNB2	0.737	-0.44	4.151E-01	
LOC100044475	0.737	-0.44	2.348E-01	
MAN2B2	0.737	-0.44	3.735E-02	Mannosidase 2, alpha B2
A730098D12RIK	0.737	-0.44	1.563E-01	
ELF1	0.737	-0.44	2.990E-01	E74-like factor 1
STAG1	0.737	-0.441	4.821E-03	Transcribed locus
ARPC1B	0.737	-0.441	3.477E-01	Actin related protein 2/3 complex, subunit 1B
FXN	0.736	-0.441	3.044E-01	
LRP1	0.736	-0.442	4.364E-01	Low density lipoprotein receptor-related protein 1
HIST2H3B	0.736	-0.442	9.937E-02	
LRP10	0.736	-0.442	1.521E-04	Predicted gene, ENSMUSG00000072497
DSTN	0.736	-0.443	2.718E-03	Destrin
SHARPIN	0.736	-0.443	3.140E-01	Transcribed locus
HIST2H2BE	0.736	-0.443	1.181E-01	Transcribed locus
LMBR1L	0.735	-0.443	3.044E-01	Limb region 1 like
SPNB1	0.735	-0.444	1.277E-02	
LCP2	0.735	-0.444	5.793E-02	Lymphocyte cytosolic protein 2
ITPKC	0.735	-0.444	3.249E-02	
VEZF1	0.735	-0.444	7.518E-02	Transcribed locus
SLC39A7	0.735	-0.445	9.383E-02	
RPS15A	0.734	-0.445	6.316E-03	Ribosomal protein S15a
AIFM2	0.734	-0.445	1.510E-01	Apoptosis-inducing factor, mitochondrion-associated 2
CHMP5	0.734	-0.447	4.243E-02	Transcribed locus
REEP3	0.733	-0.447	2.631E-03	Transcribed locus
GAD1	0.733	-0.448	1.773E-02	Glutamic acid decarboxylase 1
WWP2	0.733	-0.449	1.945E-03	WW domain containing E3 ubiquitin protein ligase 2
TUBG1	0.733	-0.449	1.409E-01	Tubulin, gamma 1
RAB33B	0.733	-0.449	2.325E-01	Transcribed locus
CYP3A13	0.732	-0.449	2.509E-04	Cytochrome P450, family 3, subfamily a, polypeptide 13
GEMIN7	0.732	-0.45	3.891E-02	
TMEM62	0.732	-0.45	4.059E-02	Transmembrane protein 62
ICK	0.732	-0.45	1.074E-01	
RBMX	0.732	-0.451	1.851E-01	RNA binding motif protein, X chromosome
RGS9	0.731	-0.451	1.697E-01	Regulator of G-protein signaling 9
DDX20	0.731	-0.451	7.330E-03	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20
AARD	0.731	-0.452	1.825E-07	Alanine and arginine rich domain containing protein
CPT2	0.731	-0.452	5.399E-01	Carnitine palmitoyltransferase 2
SCRN1	0.731	-0.452	2.533E-01	Transcribed locus
LOC100044779	0.731	-0.452	4.436E-02	
RBM8A	0.73	-0.454	9.650E-02	RNA binding motif protein 8a
CBLB	0.73	-0.454	2.072E-01	Casitas B-lineage lymphoma b
LOC100047963	0.73	-0.455	1.923E-01	
SIDT2	0.729	-0.455	5.753E-02	SID1 transmembrane family, member 2
UPF1	0.729	-0.455	3.993E-01	UPF1 regulator of nonsense transcripts homolog (yeast)
RAB1	0.729	-0.456	2.685E-01	Transcribed locus
CDC14B	0.729	-0.456	4.921E-01	CDC14 cell division cycle 14 homolog B (S. cerevisiae)
FKBP4	0.729	-0.456	7.957E-03	FK506 binding protein 4
DCN	0.729	-0.456	4.539E-01	
RSPH1	0.729	-0.456	4.219E-01	Radial spoke head 1 homolog (Chlamydomonas)
RNF6	0.729	-0.456	1.954E-03	Ring finger protein (C3H2C3 type) 6
EG245297	0.729	-0.457	3.969E-03	
LMNB1	0.728	-0.457	1.525E-01	Lamin B1
ZFX	0.728	-0.457	6.376E-02	Transcribed locus
VIM	0.728	-0.458	9.122E-03	Transcribed locus
LOC100048020	0.728	-0.458	4.164E-01	
ZRANB1	0.728	-0.458	2.382E-02	Transcribed locus
4631426J05RIK	0.728	-0.459	1.875E-01	
2310047D13RIK	0.727	-0.459	1.785E-01	
TIA1	0.727	-0.46	1.201E-02	Cytotoxic granule-associated RNA binding protein 1
ALDH3A2	0.727	-0.46	2.820E-03	Transcribed locus
YME1L1	0.727	-0.46	1.308E-01	YME1-like 1 (S. cerevisiae)
SIRT2	0.726	-0.461	6.568E-02	
MYL1	0.726	-0.461	4.115E-02	Transcribed locus, moderately similar to XP_001113910.1 similar to Myosin light polypeptide 3 (Myos
TBL2	0.726	-0.463	3.329E-02	
AV028368	0.725	-0.463	1.363E-03	
UXT	0.725	-0.464	3.687E-01	
LCN2	0.725	-0.464	5.690E-01	
GLRX2	0.725	-0.464	3.563E-01	Glutaredoxin 2 (thioltransferase)
TCHP	0.725	-0.465	7.383E-02	Trichoplein, keratin filament binding
EML3	0.725	-0.465	3.173E-02	Echinoderm microtubule associated protein like 3
DENND2A	0.724	-0.465	2.642E-01	Transcribed locus
4833439L19RIK	0.724	-0.465	2.527E-02	RIKEN cDNA 4833439L19 gene
ARL6	0.724	-0.465	1.093E-01	
PIAS3	0.724	-0.465	1.050E-02	
ZDHHC14	0.724	-0.466	1.579E-05	Zinc finger, DHHC domain containing 14
NFKBIA	0.724	-0.466	9.346E-02	Transcribed locus, strongly similar to NP_065390.1 factor of kappa light polypeptide gene enhancer
POLDIP3	0.724	-0.466	6.190E-04	Polymerase (DNA-directed), delta interacting protein 3
MUM1	0.724	-0.466	2.858E-04	
LAMB2	0.724	-0.467	2.695E-01	Laminin, beta 2
PKD2	0.724	-0.467	4.715E-01	Polycystic kidney disease 2
PSIP1	0.723	-0.467	3.699E-03	PC4 and SFRS1 interacting protein 1
TUBA6	0.723	-0.467	1.563E-01	
VRK3	0.723	-0.468	6.810E-02	
ENG	0.723	-0.468	1.071E-01	Endoglin
SLC9A8	0.722	-0.469	7.213E-02	Solute carrier family 9 (sodium/hydrogen exchanger), member 8
ATG2B	0.722	-0.47	2.070E-03	ATG2 autophagy related 2 homolog B (S. cerevisiae)
NFIC	0.722	-0.47	4.453E-02	Nuclear factor I/C
SCD2	0.721	-0.472	4.428E-01	Stearoyl-Coenzyme A desaturase 2
NR1H3	0.721	-0.472	3.376E-04	Nuclear receptor subfamily 1, group H, member 3
ZKSCAN3	0.721	-0.472	6.712E-01	Transcribed locus, moderately similar to XP_001098820.1 similar to zinc finger protein 307 isoform
MOSPD1	0.721	-0.472	1.780E-01	Similar to Motile sperm domain containing 1
PAF1	0.721	-0.472	1.592E-01	
PTPN11	0.72	-0.473	4.577E-05	Transcribed locus
DGCR2	0.72	-0.474	1.114E-04	DiGeorge syndrome critical region gene 2
NTRK3	0.72	-0.474	1.921E-02	Transcribed locus, weakly similar to XP_001114243.1 similar to neurotrophic tyrosine kinase, recept
SLC7A10	0.72	-0.474	1.146E-01	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 10
SRI	0.72	-0.475	2.591E-02	Sorcin
2610003J06RIK	0.72	-0.475	1.044E-02	
GPHN	0.719	-0.475	1.870E-04	
BC029169	0.718	-0.477	5.369E-02	
CADM3	0.718	-0.478	2.921E-04	Cell adhesion molecule 3
ZFP238	0.718	-0.479	1.478E-03	
TOE1	0.718	-0.479	4.757E-02	Target of EGR1, member 1 (nuclear)
THOC6	0.717	-0.479	5.400E-02	THO complex 6 homolog (Drosophila)
TEX2	0.717	-0.48	3.064E-01	Testis expressed gene 2
OVGP1	0.717	-0.48	5.081E-02	Transcribed locus
ST8SIA5	0.717	-0.481	2.312E-01	Predicted gene, EG639653
ADPGK	0.716	-0.481	6.162E-02	ADP-dependent glucokinase
LOC668837	0.716	-0.482	3.136E-01	
ENPP4	0.716	-0.483	1.204E-01	Ectonucleotide pyrophosphatase/phosphodiesterase 4
HIST2H3C1	0.716	-0.483	2.408E-01	
SCN3B	0.716	-0.483	6.661E-05	Sodium channel, voltage-gated, type III, beta
FEN1	0.716	-0.483	1.411E-01	Flap structure specific endonuclease 1
BMPR1A	0.715	-0.483	1.803E-01	Bone morphogenetic protein receptor, type 1A
PCMTD2	0.715	-0.484	1.381E-02	Protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
BAD	0.715	-0.485	1.232E-01	Transcribed locus
RUNX1T1	0.714	-0.485	4.052E-01	Transcribed locus
ALDH1L2	0.714	-0.486	7.660E-03	Aldehyde dehydrogenase 1 family, member L2
MYCL1	0.713	-0.487	3.677E-02	
SIN3A	0.713	-0.488	8.337E-02	Transcriptional regulator, SIN3A (yeast)
INTS4	0.713	-0.488	2.314E-03	Integrator complex subunit 4
RP23-297J14.5	0.713	-0.489	3.782E-01	
MCM4	0.713	-0.489	7.343E-02	Minichromosome maintenance deficient 4 homolog (S. cerevisiae)
GPBP1	0.712	-0.489	2.676E-03	Transcribed locus
HRSP12	0.712	-0.49	1.962E-01	Transcribed locus
A830007P12RIK	0.712	-0.491	7.043E-02	
PIGK	0.712	-0.491	9.250E-02	
SUV420H2	0.711	-0.492	1.105E-02	Suppressor of variegation 4-20 homolog 2 (Drosophila)
DAZAP1	0.711	-0.492	6.072E-01	DAZ associated protein 1
DDB1	0.711	-0.492	1.199E-01	Damage specific DNA binding protein 1
PHF17	0.711	-0.492	1.822E-04	
PIGZ	0.711	-0.492	5.897E-02	Phosphatidylinositol glycan anchor biosynthesis, class Z
FLII	0.711	-0.493	2.454E-01	Flightless I homolog (Drosophila)
4632417K18RIK	0.711	-0.493	3.442E-01	
GNA15	0.71	-0.493	1.909E-02	Guanine nucleotide binding protein, alpha 15
1110012D08RIK	0.71	-0.494	1.416E-02	
SVEP1	0.71	-0.494	1.533E-03	Sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
SLC16A11	0.71	-0.495	2.030E-02	Solute carrier family 16 (monocarboxylic acid transporters), member 11
LCAT	0.709	-0.495	6.660E-02	Lecithin cholesterol acyltransferase
LOC100044087	0.709	-0.496	3.017E-01	
EMG1	0.709	-0.496	5.168E-01	EMG1 nucleolar protein homolog (S. cerevisiae)
ARL2	0.709	-0.497	6.248E-02	Transcribed locus
LMAN2L	0.708	-0.498	7.247E-03	Transcribed locus
ABCA7	0.708	-0.498	3.947E-03	ATP-binding cassette, sub-family A (ABC1), member 7
GLTP	0.708	-0.498	1.470E-03	Glycolipid transfer protein
ADORA1	0.708	-0.499	1.370E-04	Adenosine A1 receptor
KLF2	0.708	-0.499	5.593E-01	Kruppel-like factor 2 (lung)
BDNF	0.707	-0.501	1.100E-01	Brain derived neurotrophic factor
GTF2F1	0.706	-0.502	2.108E-02	General transcription factor IIF, polypeptide 1
MDM2	0.706	-0.502	2.584E-04	Transformed mouse 3T3 cell double minute 2
CAPG	0.706	-0.502	2.428E-02	Capping protein (actin filament), gelsolin-like
ASPH	0.706	-0.503	2.958E-02	Aspartate-beta-hydroxylase
HAT1	0.706	-0.503	4.590E-03	
PLEKHG4	0.706	-0.503	3.036E-02	
KNS2	0.705	-0.505	8.552E-04	
PHC2	0.704	-0.506	1.081E-02	Polyhomeotic-like 2 (Drosophila)
SLC24A6	0.704	-0.507	4.006E-02	
AKAP8	0.704	-0.507	6.096E-01	Transcribed locus
RAB27A	0.703	-0.508	1.050E-02	RAB27A, member RAS oncogene family
UNC13C	0.703	-0.509	3.833E-03	Unc-13 homolog C (C. elegans)
SNX25	0.702	-0.51	5.285E-04	Sorting nexin 25
ARHGAP27	0.702	-0.511	5.448E-02	RIKEN cDNA 5730442P18 gene
PRKCD	0.701	-0.513	2.488E-03	Protein kinase C, delta
ZFP295	0.701	-0.513	2.071E-01	
CD52	0.701	-0.513	6.438E-02	
9430069J07RIK	0.7	-0.514	3.354E-02	
TIGD2	0.7	-0.514	2.832E-01	Tigger transposable element derived 2
DUSP11	0.7	-0.514	2.341E-04	Dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)
EED	0.699	-0.516	1.498E-01	Embryonic ectoderm development
GALNT10	0.699	-0.516	2.096E-02	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10
HNRPC	0.699	-0.517	1.889E-01	
NCK1	0.699	-0.517	8.852E-02	Transcribed locus
GPR22	0.699	-0.517	3.210E-02	G protein-coupled receptor 22
C1GALT1C1	0.698	-0.518	1.651E-01	C1GALT1-specific chaperone 1
D12ERTD647E	0.698	-0.518	1.028E-04	
ZFYVE26	0.698	-0.519	1.461E-02	Zinc finger, FYVE domain containing 26
BC067068	0.698	-0.519	2.452E-02	
TOR1B	0.697	-0.521	5.556E-02	Transcribed locus
ADI1	0.697	-0.521	2.330E-01	Acireductone dioxygenase 1
CEP97	0.696	-0.522	6.913E-02	Leucine-rich repeats and IQ motif containing 2
CBFA2T3H	0.696	-0.522	2.478E-03	
CWF19L2	0.695	-0.524	5.650E-02	CWF19-like 2, cell cycle control (S. pombe)
E130203B14RIK	0.695	-0.525	7.216E-06	
FBXL10	0.695	-0.525	1.291E-01	
AKAP12	0.695	-0.526	7.271E-03	A kinase (PRKA) anchor protein (gravin) 12
TBP	0.695	-0.526	1.211E-01	TATA box binding protein
DNAJB6	0.694	-0.527	1.727E-01	DnaJ (Hsp40) homolog, subfamily B, member 6
ZFP212	0.694	-0.527	6.672E-04	Zinc finger protein 212
LGALS4	0.694	-0.527	4.099E-05	Lectin, galactose binding, soluble 4
C230093N12RIK	0.694	-0.527	3.404E-05	
LMNB2	0.694	-0.527	2.317E-02	Transcribed locus
IFIT3	0.694	-0.528	3.511E-01	Interferon-induced protein with tetratricopeptide repeats 3
DGUOK	0.694	-0.528	3.661E-02	
TIRAP	0.693	-0.528	5.993E-04	Toll-interleukin 1 receptor (TIR) domain-containing adaptor protein
STAT2	0.693	-0.528	3.625E-02	Signal transducer and activator of transcription 2
TRIM2	0.693	-0.529	7.907E-04	Transcribed locus
ZFP385C	0.693	-0.529	9.469E-04	RIKEN cDNA A930006D11Rik gene
BAG3	0.693	-0.529	4.347E-01	Bcl2-associated athanogene 3
MALT1	0.692	-0.53	2.090E-01	Transcribed locus
CASKIN2	0.692	-0.531	1.452E-02	Cask-interacting protein 2
TERF2IP	0.691	-0.533	2.495E-01	Telomeric repeat binding factor 2, interacting protein
RB1	0.691	-0.533	2.290E-02	Retinoblastoma 1
SNUPN	0.691	-0.533	5.556E-02	Transcribed locus, moderately similar to XP_001118352.1 similar to RNA, U transporter 1 [Macaca mul
KCNK1	0.691	-0.534	2.820E-03	Potassium channel, subfamily K, member 1
SALL3	0.691	-0.534	3.920E-02	Sal-like 3 (Drosophila)
PAPD1	0.691	-0.534	1.928E-01	
1810009N02RIK	0.691	-0.534	4.436E-02	
CCDC88B	0.69	-0.535	1.612E-01	Coiled-coil domain containing 88B
SS18	0.69	-0.535	2.281E-05	Synovial sarcoma translocation, Chromosome 18
TRIM30	0.69	-0.535	2.701E-02	
EFCAB4A	0.69	-0.536	1.914E-01	
ARRDC2	0.69	-0.536	9.850E-02	Arrestin domain containing 2
LASS2	0.69	-0.536	5.364E-02	
LRRC1	0.69	-0.536	3.314E-02	Leucine rich repeat containing 1
PCBP3	0.689	-0.537	2.597E-02	Transcribed locus
AGPS	0.689	-0.537	2.048E-01	Alkylglycerone phosphate synthase
USP1	0.689	-0.537	4.078E-03	Ubiquitin specific peptdiase 1
ZMIZ1	0.689	-0.538	3.393E-01	Zinc finger, MIZ-type containing 1
FBLN1	0.688	-0.539	1.290E-01	Fibulin 1
TMEM41B	0.688	-0.539	1.446E-04	Transcribed locus, weakly similar to XP_001095986.1 similar to transmembrane protein 41A [Macaca mu
1190007F08RIK	0.688	-0.54	8.015E-02	
SPC24	0.688	-0.54	3.700E-01	Transcribed locus
OLFML2B	0.688	-0.54	5.375E-05	Olfactomedin-like 2B
GPR68	0.687	-0.541	1.391E-02	G protein-coupled receptor 68
IGFBP2	0.687	-0.542	4.149E-01	
STK11	0.686	-0.543	1.847E-03	Serine/threonine kinase 11
AB182283	0.686	-0.543	4.285E-02	
DNAJC4	0.686	-0.544	2.267E-02	
CORO2B	0.686	-0.544	4.444E-02	Coronin, actin binding protein, 2B
AFF4	0.686	-0.544	6.825E-02	AF4/FMR2 family, member 4
D5ERTD579E	0.685	-0.545	1.501E-02	DNA segment, Chr 5, ERATO Doi 579, expressed
BAHCC1	0.685	-0.546	1.417E-03	BAH domain and coiled-coil containing 1
HEXIM1	0.684	-0.547	1.695E-01	Transcribed locus
B230219D22RIK	0.684	-0.547	2.790E-01	RIKEN cDNA B230219D22 gene
HUS1	0.684	-0.547	2.084E-01	Hus1 homolog (S. pombe)
NDE1	0.684	-0.548	1.361E-02	
HBP1	0.684	-0.548	9.546E-07	High mobility group box transcription factor 1
ASTN2	0.684	-0.548	1.093E-01	Astrotactin 2
PARP14	0.684	-0.549	5.525E-02	Poly (ADP-ribose) polymerase family, member 14
RBMS2	0.683	-0.549	3.473E-02	RNA binding motif, single stranded interacting protein 2
SEZ6L2	0.683	-0.549	3.952E-01	Seizure related 6 homolog like 2
NDST1	0.683	-0.55	3.483E-03	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
TSPO	0.683	-0.55	2.152E-01	
SNX1	0.682	-0.552	1.611E-01	Transcribed locus
FOXN3	0.682	-0.552	2.508E-02	Forkhead box N3
CFL1	0.682	-0.552	6.445E-02	Cofilin 1, non-muscle
JOSD2	0.682	-0.553	1.075E-03	
RNF123	0.682	-0.553	4.784E-03	Ring finger protein 123
SLC39A13	0.681	-0.554	1.331E-03	Solute carrier family 39 (metal ion transporter), member 13
EPM2AIP1	0.681	-0.554	8.533E-03	EPM2A (laforin) interacting protein 1
1190002N15RIK	0.681	-0.555	4.150E-05	RIKEN cDNA 1190002N15 gene
TGFBI	0.681	-0.555	1.377E-01	Transforming growth factor, beta induced
ADD3	0.68	-0.557	1.941E-05	Adducin 3 (gamma)
ANKRD54	0.68	-0.557	7.548E-02	
ZFP623	0.68	-0.557	8.855E-03	Zinc finger protein 623
ERRFI1	0.679	-0.558	1.709E-01	ERBB receptor feedback inhibitor 1
ANKS1	0.678	-0.56	4.734E-01	Ankyrin repeat and SAM domain containing 1
TSC22D3	0.678	-0.56	2.175E-02	TSC22 domain family 3
MECP2	0.678	-0.561	2.030E-02	Methyl CpG binding protein 2
RIT2	0.678	-0.561	4.370E-02	Transcribed locus
LLGL1	0.677	-0.563	7.627E-07	Lethal giant larvae homolog 1 (Drosophila)
RNF185	0.677	-0.563	1.223E-01	Ring finger protein 185
MKRN3	0.676	-0.565	5.430E-05	Makorin, ring finger protein, 3
CDH7	0.676	-0.565	7.535E-07	
ATE1	0.676	-0.566	4.005E-05	Arginine-tRNA-protein transferase 1
RER1	0.676	-0.566	3.549E-02	Transcribed locus
PRKAG2	0.675	-0.566	9.006E-03	Protein kinase, AMP-activated, gamma 2 non-catalytic subunit
PLEKHO2	0.675	-0.567	1.803E-01	Pleckstrin homology domain containing, family Q member 1
GPR176	0.674	-0.569	7.545E-03	G protein-coupled receptor 176
SHMT2	0.674	-0.57	4.849E-03	Serine hydroxymethyltransferase 2 (mitochondrial)
CORO1C	0.674	-0.57	5.215E-02	
TSEN2	0.674	-0.57	4.491E-02	
ITGB1BP1	0.674	-0.57	1.378E-01	Integrin beta 1 binding protein 1
MTCH2	0.673	-0.571	1.056E-03	Transcribed locus, strongly similar to XP_215769.3 similar to Mitochondrial carrier homolog 2 [Ratt
STK39	0.673	-0.571	9.228E-02	Serine/threonine kinase 39, STE20/SPS1 homolog (yeast)
MRPS6	0.673	-0.571	5.327E-03	Transcribed locus
RAD54L	0.673	-0.571	4.191E-04	RAD54 like (S. cerevisiae)
TMEM201	0.673	-0.572	1.554E-04	DNA segment, Chr 4, ERATO Doi 429, expressed
TTLL5	0.672	-0.573	2.626E-01	Tubulin tyrosine ligase-like family, member 5
SBF1	0.672	-0.573	2.120E-03	SET binding factor 1
9030025P20RIK	0.672	-0.574	5.766E-04	
FOXJ2	0.672	-0.574	1.186E-01	Transcribed locus
