Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
HIRIP3	0.729	-0.457	3.108E-02	HIRA interacting protein 3
VIM	0.728	-0.457	5.576E-03	Transcribed locus
PCTK1	0.728	-0.458	1.342E-02	
MYBPC3	0.728	-0.458	5.412E-01	Myosin binding protein C, cardiac
TMEM41A	0.728	-0.458	2.717E-02	Transmembrane protein 41a
NDUFB5	0.728	-0.459	1.736E-01	Transcribed locus, moderately similar to XP_001107947.1 similar to NADH dehydrogenase (ubiquinone)
NIPSNAP1	0.727	-0.459	2.401E-02	4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans)
SHPRH	0.726	-0.462	3.934E-02	SNF2 histone linker PHD RING helicase
KIFAP3	0.726	-0.463	1.288E-02	Kinesin-associated protein 3
2210418O10RIK	0.726	-0.463	3.237E-02	
IGSF21	0.726	-0.463	5.961E-02	Immunoglobin superfamily, member 21
1200015F23RIK	0.726	-0.463	1.804E-04	
PRKACA	0.725	-0.463	1.020E-02	Protein kinase, cAMP dependent, catalytic, alpha
TMEM130	0.725	-0.463	3.393E-05	Transmembrane protein 130
D630014A15RIK	0.725	-0.463	1.029E-01	
KCNIP2	0.725	-0.464	9.338E-02	Kv channel-interacting protein 2
SIAT9	0.725	-0.464	4.510E-02	
B230339H12RIK	0.725	-0.464	1.497E-01	
CHRM3	0.725	-0.465	8.987E-04	Cholinergic receptor, muscarinic 3, cardiac
D10BWG1364E	0.725	-0.465	1.154E-03	
RAD52	0.724	-0.465	7.792E-02	
ZMYND11	0.724	-0.465	2.952E-03	Zinc finger, MYND domain containing 11
PDE6D	0.724	-0.466	2.532E-01	
LOC100046232	0.724	-0.466	4.701E-02	
DOS	0.724	-0.466	9.922E-04	Downstream of Stk11
MGLL	0.724	-0.466	5.712E-03	Monoglyceride lipase
BAI2	0.724	-0.467	8.676E-02	
LOC100048613	0.723	-0.467	4.156E-03	
AA536749	0.723	-0.467	3.194E-04	
BCKDK	0.723	-0.467	1.532E-01	Branched chain ketoacid dehydrogenase kinase
EXOC4	0.723	-0.468	2.068E-01	
BC017158	0.723	-0.468	1.392E-01	
BTBD6	0.723	-0.468	1.103E-02	Transcribed locus, moderately similar to XP_001082699.1 BTB/POZ domain containing protein 3 [Macaca
DEXI	0.723	-0.468	7.226E-02	Dexamethasone-induced transcript
ISCA1	0.723	-0.469	2.436E-02	Transcribed locus
MTO1	0.722	-0.469	4.664E-02	Mitochondrial translation optimization 1 homolog (S. cerevisiae)
ORF61	0.722	-0.47	1.035E-01	
EPRS	0.722	-0.471	5.969E-02	Transcribed locus, strongly similar to XP_001172414.1 glutamyl-prolyl tRNA synthetase isoform 6 [Pa
NPTX2	0.722	-0.471	1.296E-01	Neuronal pentraxin 2
LOC100046068	0.721	-0.471	3.156E-03	
REPS1	0.721	-0.472	2.508E-05	
GMPPA	0.721	-0.472	2.120E-01	GDP-mannose pyrophosphorylase A
TUBG1	0.721	-0.472	7.237E-02	Tubulin, gamma 1
2410129H14RIK	0.721	-0.473	2.864E-02	
PARP6	0.721	-0.473	1.263E-04	
AGXT2L2	0.72	-0.473	3.022E-02	
RUNX1T1	0.72	-0.474	3.105E-01	Transcribed locus
A730008L03RIK	0.72	-0.474	1.750E-01	
SSBP2	0.72	-0.474	5.753E-02	Single-stranded DNA binding protein 2
CCDC127	0.72	-0.474	3.933E-01	Coiled-coil domain containing 127
HGSNAT	0.72	-0.474	5.650E-07	Heparan-alpha-glucosaminide N-acetyltransferase
IMPDH1	0.72	-0.474	9.552E-03	Inosine 5'-phosphate dehydrogenase 1
RNF34	0.72	-0.475	1.118E-02	Ring finger protein 34
ANK	0.719	-0.475	4.668E-03	Progressive ankylosis
IQSEC3	0.719	-0.475	1.189E-02	
AARD	0.719	-0.476	4.176E-08	Alanine and arginine rich domain containing protein
ID2	0.719	-0.476	1.366E-01	Inhibitor of DNA binding 2
LY6A	0.719	-0.476	3.676E-01	Lymphocyte antigen 6 complex, locus A
SF1	0.719	-0.476	1.462E-01	Splicing factor 1
RNMT	0.718	-0.477	1.848E-02	RNA (guanine-7-) methyltransferase
KCNQ2	0.718	-0.477	3.486E-02	Transcribed locus
EMID2	0.718	-0.478	8.285E-03	
SLC25A14	0.718	-0.478	2.917E-03	Transcribed locus
PRKRIR	0.717	-0.479	4.036E-02	Protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repr
REXO1	0.717	-0.48	3.149E-01	REX1, RNA exonuclease 1 homolog (S. cerevisiae)
NDUFB8	0.717	-0.48	2.010E-03	Transcribed locus, weakly similar to XP_001082646.1 similar to NADH dehydrogenase (ubiquinone) 1 be
RNF11	0.717	-0.48	5.854E-02	
1300013J15RIK	0.717	-0.481	2.631E-01	
IPO5	0.717	-0.481	2.183E-01	RAN binding protein 5
GPC1	0.716	-0.481	1.791E-03	Glypican 1
GLG1	0.716	-0.481	3.643E-04	Golgi apparatus protein 1
ABHD3	0.716	-0.481	1.012E-01	Abhydrolase domain containing 3
METRN	0.716	-0.482	1.278E-02	
TIMP3	0.716	-0.482	1.628E-01	Transcribed locus
NRARP	0.715	-0.484	6.791E-02	Transcribed locus
SIRT5	0.715	-0.484	6.936E-02	
ARL16	0.715	-0.485	3.002E-02	
TCFAP2B	0.715	-0.485	3.940E-06	
PGBD5	0.714	-0.486	9.706E-02	PiggyBac transposable element derived 5
TOB1	0.714	-0.486	9.760E-02	Transducer of ErbB-2.1
MORF4L1	0.714	-0.486	1.295E-02	Transcribed locus
CAPN2	0.714	-0.487	7.525E-05	Calpain 2
2310036D22RIK	0.714	-0.487	3.672E-01	
HAP1	0.713	-0.487	2.919E-04	Huntingtin-associated protein 1
SEPN1	0.713	-0.488	6.934E-03	Selenoprotein N, 1
OGFOD1	0.713	-0.489	1.588E-02	
LOC100045551	0.712	-0.489	1.333E-02	
COX5B	0.712	-0.489	8.205E-04	
CNNM2	0.712	-0.489	3.967E-02	Transcribed locus
SSRP1	0.712	-0.49	2.096E-03	Structure specific recognition protein 1
SEPT8	0.712	-0.491	1.293E-02	Transcribed locus
CDC42EP4	0.712	-0.491	2.066E-01	CDC42 effector protein (Rho GTPase binding) 4
TUBA1A	0.712	-0.491	2.313E-01	Transcribed locus
HNRPK	0.712	-0.491	2.006E-01	
SMPD1	0.712	-0.491	2.944E-04	Sphingomyelin phosphodiesterase 1, acid lysosomal
8430419L09RIK	0.712	-0.491	4.527E-02	RIKEN cDNA 8430419L09 gene
CACNB4	0.711	-0.492	4.484E-05	Calcium channel, voltage-dependent, beta 4 subunit
DLG2	0.711	-0.492	1.212E-03	Discs, large homolog 2 (Drosophila)
KCNH2	0.711	-0.493	1.322E-01	Potassium voltage-gated channel, subfamily H (eag-related), member 2
PCMT1	0.711	-0.493	5.512E-06	Transcribed locus
DDX25	0.711	-0.493	2.920E-03	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25
NECAP1	0.71	-0.494	8.078E-03	NECAP endocytosis associated 1
MUS81	0.71	-0.494	3.963E-02	MUS81 endonuclease homolog (yeast)
8430415E04RIK	0.71	-0.494	7.210E-02	
KLHL26	0.71	-0.494	6.511E-04	Kelch-like 26 (Drosophila)
SVEP1	0.71	-0.495	8.635E-04	Sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
KIF2A	0.71	-0.495	9.898E-04	Kinesin family member 2A
SHMT2	0.71	-0.495	9.978E-03	Serine hydroxymethyltransferase 2 (mitochondrial)
USP2	0.709	-0.495	3.603E-06	Ubiquitin specific peptidase 2
ST3GAL3	0.709	-0.495	4.075E-04	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
E130012A19RIK	0.709	-0.495	5.246E-03	RIKEN cDNA E130012A19 gene
INHA	0.709	-0.496	2.507E-01	Inhibin alpha
RSN	0.709	-0.496	2.632E-02	
CELSR2	0.709	-0.496	2.722E-03	Cadherin EGF LAG seven-pass G-type receptor 2
LARGE	0.709	-0.496	1.031E-05	
LOC100048483	0.708	-0.497	1.572E-04	
PEX14	0.708	-0.497	1.739E-04	
DOT1L	0.708	-0.498	7.703E-02	
GOLGA1	0.708	-0.498	5.254E-02	Golgi autoantigen, golgin subfamily a, 1
LOC100045963	0.708	-0.498	8.843E-02	
ATP6V1G2	0.708	-0.499	4.477E-06	Transcribed locus
NPTN	0.708	-0.499	8.966E-06	Neuroplastin
DNAJC16	0.707	-0.499	1.974E-05	DnaJ (Hsp40) homolog, subfamily C, member 16
SLC39A12	0.707	-0.499	2.544E-02	Solute carrier family 39 (zinc transporter), member 12
ZDHHC16	0.707	-0.5	1.063E-02	Zinc finger, DHHC domain containing 16
IGSF4A	0.707	-0.5	2.937E-04	
VPS45	0.707	-0.5	2.907E-02	Vacuolar protein sorting 45 (yeast)
9030205A07RIK	0.707	-0.501	2.205E-03	
ATP5G3	0.706	-0.502	6.090E-02	
A530082C11RIK	0.706	-0.502	3.455E-01	
COQ9	0.706	-0.502	7.663E-02	
RND2	0.706	-0.502	2.930E-02	
FBXO9	0.706	-0.502	7.900E-04	F-box protein 9
GNAQ	0.706	-0.503	6.547E-03	Transcribed locus
NPPA	0.705	-0.504	6.573E-01	
CCDC3	0.705	-0.505	3.426E-02	Coiled-coil domain containing 3
EG433923	0.705	-0.505	1.265E-01	
THRA	0.705	-0.505	2.950E-01	Thyroid hormone receptor alpha
EG245297	0.704	-0.506	7.907E-04	
GGA3	0.704	-0.506	9.976E-02	
SDF4	0.704	-0.507	2.910E-03	Stromal cell derived factor 4
UNC13C	0.704	-0.507	2.341E-03	Unc-13 homolog C (C. elegans)
RASGEF1C	0.703	-0.508	9.585E-03	RasGEF domain family, member 1C
PREI4	0.703	-0.508	5.615E-04	
PRRT1	0.703	-0.509	8.908E-02	Proline-rich transmembrane protein 1
NDUFA5	0.703	-0.509	1.483E-01	
CCL21B	0.703	-0.509	2.127E-02	Chemokine (C-C motif) ligand 21a
CPSF3L	0.702	-0.509	6.514E-02	Cleavage and polyadenylation specific factor 3-like
HCN2	0.702	-0.51	1.559E-02	Hyperpolarization-activated, cyclic nucleotide-gated K+ 2
TMEM136	0.702	-0.51	2.749E-01	Transmembrane protein 136
SDCCAG3	0.702	-0.51	2.151E-02	Serologically defined colon cancer antigen 3
C1QBP	0.702	-0.51	5.790E-02	Complement component 1, q subcomponent binding protein
ATP6V0A1	0.701	-0.512	1.013E-06	ATPase, H+ transporting, lysosomal V0 subunit A1
TMCO3	0.701	-0.512	6.822E-02	Transmembrane and coiled-coil domains 3
RYR1	0.701	-0.513	1.021E-01	Transcribed locus, strongly similar to NP_000531.1 receptor 1 (skeletal) [Homo sapiens]
WRB	0.701	-0.513	1.065E-03	Tryptophan rich basic protein
SLC1A1	0.701	-0.513	1.907E-03	Solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), membe
PRDX3	0.701	-0.513	1.897E-01	Peroxiredoxin 3
PLEKHG4	0.7	-0.515	1.646E-02	
RNF214	0.7	-0.515	2.515E-02	Ring finger protein 214
CAML	0.7	-0.515	1.050E-01	Calcium modulating ligand
NNAT	0.699	-0.516	9.351E-02	
SLC4A3	0.699	-0.516	5.959E-03	
CDK5R1	0.699	-0.517	9.137E-05	Cyclin-dependent kinase 5, regulatory subunit (p35) 1
WARS	0.699	-0.518	2.612E-02	Tryptophanyl-tRNA synthetase
SLC16A11	0.698	-0.518	8.850E-03	Solute carrier family 16 (monocarboxylic acid transporters), member 11
APPBP1	0.698	-0.518	4.422E-06	
GJA1	0.698	-0.519	1.065E-03	Transcribed locus
FBXL15	0.698	-0.519	3.657E-03	F-box and leucine-rich repeat protein 15
ZFP385C	0.698	-0.52	6.568E-04	RIKEN cDNA A930006D11Rik gene
PPP2CB	0.698	-0.52	6.577E-06	Protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform
FLT1	0.697	-0.52	3.047E-01	FMS-like tyrosine kinase 1
STIP1	0.697	-0.52	9.371E-02	
ADAM23	0.697	-0.521	1.536E-06	A disintegrin and metallopeptidase domain 23
HRC	0.697	-0.521	5.985E-01	Histidine rich calcium binding protein
TNFRSF19	0.696	-0.522	3.087E-03	Tumor necrosis factor receptor superfamily, member 19
ERGIC1	0.696	-0.523	4.131E-04	Endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1
ZCCHC18	0.696	-0.523	3.815E-05	Zinc finger, CCHC domain containing 18
GM347	0.696	-0.523	8.684E-02	
FH1	0.696	-0.523	1.578E-02	Fumarate hydratase 1
SLIT2	0.695	-0.524	4.830E-02	Slit homolog 2 (Drosophila)
TBC1D17	0.695	-0.524	1.679E-01	TBC1 domain family, member 17
PALMD	0.695	-0.524	1.805E-01	Transcribed locus
CDK9	0.695	-0.525	4.426E-02	
ATP13A2	0.694	-0.526	2.819E-02	Transcribed locus, moderately similar to NP_083373.1 type 13A2 [Mus musculus]
AGPAT5	0.694	-0.527	3.976E-04	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)
HKDC1	0.694	-0.527	5.004E-03	Hexokinase domain containing 1
ATAD1	0.693	-0.529	3.755E-02	Transcribed locus
BRP16	0.693	-0.53	2.037E-05	
MTMR11	0.693	-0.53	1.146E-05	Myotubularin related protein 11
MAPRE2	0.692	-0.531	2.734E-08	Microtubule-associated protein, RP/EB family, member 2
SLC9A3R1	0.692	-0.531	8.804E-03	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 3 regulator 1
NT5C3L	0.692	-0.531	5.735E-02	
LY6C1	0.692	-0.531	1.095E-01	Lymphocyte antigen 6 complex, locus C2
LOC100047619	0.692	-0.532	1.404E-04	
PPAPDC1	0.691	-0.533	5.141E-02	
E130203B14RIK	0.691	-0.533	3.337E-06	
TRPC3	0.691	-0.534	2.292E-02	Transient receptor potential cation channel, subfamily C, member 3
DNAJC6	0.69	-0.535	1.973E-03	
TFRC	0.69	-0.535	2.531E-04	Transferrin receptor
2900024O10RIK	0.69	-0.535	8.379E-02	
ST3GAL2	0.69	-0.535	1.222E-01	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
GRHL1	0.69	-0.536	1.221E-02	Grainyhead-like 1 (Drosophila)
UGCG	0.69	-0.536	2.697E-03	UDP-glucose ceramide glucosyltransferase
LOC100046744	0.69	-0.536	3.291E-01	
RREB1	0.69	-0.536	1.991E-04	Ras responsive element binding protein 1
RNPS1	0.69	-0.536	2.294E-05	Ribonucleic acid binding protein S1
LOC100046457	0.689	-0.538	1.283E-01	
LPL	0.689	-0.538	7.210E-01	Lipoprotein lipase
HECTD2	0.689	-0.538	1.605E-02	HECT domain containing 2
EG368203	0.688	-0.539	5.095E-02	
FUK	0.688	-0.54	2.122E-05	
TRIM37	0.688	-0.54	1.104E-01	Tripartite motif protein 37
CHST10	0.688	-0.54	2.159E-02	Transcribed locus
RASA2	0.688	-0.54	2.283E-01	RAS p21 protein activator 2
ACTN4	0.688	-0.54	1.529E-01	Actinin alpha 4
TRAK1	0.687	-0.542	1.510E-01	Transcribed locus
INPP5E	0.687	-0.542	4.092E-03	Inositol polyphosphate-5-phosphatase E
SMYD2	0.687	-0.542	6.252E-02	
GSPT2	0.686	-0.543	2.897E-02	G1 to S phase transition 2
PSMB7	0.686	-0.543	1.296E-02	Transcribed locus, moderately similar to XP_001083368.1 proteasome beta 7 subunit [Macaca mulatta]
5730472N09RIK	0.686	-0.543	4.050E-06	
ZIC3	0.686	-0.544	1.063E-03	Zinc finger protein of the cerebellum 3
MYOM1	0.685	-0.545	5.710E-01	Myomesin 1
SEMA3A	0.685	-0.546	1.421E-02	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A
APLP2	0.685	-0.546	8.539E-05	Amyloid beta (A4) precursor-like protein 2
AU040829	0.685	-0.546	3.232E-05	
PPP1R9B	0.685	-0.546	1.134E-03	Protein phosphatase 1, regulatory subunit 9B
MFAP2	0.685	-0.546	1.347E-02	
PTDSS2	0.685	-0.546	7.554E-03	Phosphatidylserine synthase 2
FUS	0.684	-0.547	2.905E-01	Transcribed locus, weakly similar to XP_001083040.1 similar to TBP-associated factor 15 isoform 1 i
LRRC57	0.684	-0.548	1.935E-02	
BGN	0.684	-0.549	1.279E-01	
SLC41A3	0.683	-0.549	6.270E-03	Solute carrier family 41, member 3
GPRC5B	0.683	-0.549	8.432E-03	G protein-coupled receptor, family C, group 5, member B
OGFRL1	0.683	-0.55	1.824E-02	Opioid growth factor receptor-like 1
PNCK	0.683	-0.551	1.801E-03	Pregnancy upregulated non-ubiquitously expressed CaM kinase
UBE2Q2	0.682	-0.553	1.370E-01	Transcribed locus
GAD1	0.682	-0.553	1.628E-03	Glutamic acid decarboxylase 1
ALOXE3	0.682	-0.553	3.662E-02	
PITPNM2	0.681	-0.554	7.773E-05	Phosphatidylinositol transfer protein, membrane-associated 2
9130213B05RIK	0.681	-0.555	2.096E-02	
ASTN2	0.681	-0.555	6.660E-02	Astrotactin 2
VAMP2	0.681	-0.555	1.885E-03	Vesicle-associated membrane protein 2
TMUB1	0.681	-0.555	8.202E-02	Transmembrane and ubiquitin-like domain containing 1
CTNND2	0.681	-0.555	1.377E-03	Catenin (cadherin associated protein), delta 2
TMCC2	0.681	-0.555	5.631E-02	
LANCL1	0.68	-0.556	4.478E-04	LanC (bacterial lantibiotic synthetase component C)-like 1
RAD54L	0.68	-0.557	3.197E-04	RAD54 like (S. cerevisiae)
LCA5	0.68	-0.557	1.001E-02	Leber congenital amaurosis 5 (human)
9430069J07RIK	0.68	-0.557	1.184E-02	
CELSR3	0.68	-0.557	2.293E-04	Cadherin EGF LAG seven-pass G-type receptor 3
RNASEK	0.679	-0.558	4.036E-02	
D030011O10RIK	0.679	-0.559	1.027E-01	
GALNT9	0.678	-0.56	2.657E-03	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9
HRAS1	0.678	-0.56	5.374E-02	
NICN1	0.678	-0.56	1.430E-03	Nicolin 1
ACD	0.678	-0.561	6.841E-05	
TSC22D4	0.678	-0.561	1.370E-01	TSC22 domain family 4
TTC3	0.678	-0.561	6.612E-08	Tetratricopeptide repeat domain 3
ATP5B	0.678	-0.562	1.150E-02	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit
CADM3	0.677	-0.562	1.760E-05	Cell adhesion molecule 3
NDUFA4	0.677	-0.562	1.600E-02	
RBM9	0.677	-0.563	3.659E-02	
5830434P21RIK	0.677	-0.564	8.767E-06	
SMARCD2	0.676	-0.564	2.411E-03	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
SLC25A20	0.676	-0.564	1.663E-01	Transcribed locus
TRIM72	0.676	-0.565	4.931E-01	
SERINC1	0.676	-0.565	1.322E-06	Serine incorporator 1
TIPIN	0.676	-0.566	4.041E-02	Timeless interacting protein
9430029K10RIK	0.675	-0.567	3.653E-03	
DAPK1	0.675	-0.567	6.631E-03	Death associated protein kinase 1
GM1673	0.675	-0.567	1.143E-02	
BCAT1	0.675	-0.567	1.299E-01	Branched chain aminotransferase 1, cytosolic
GTPBP3	0.675	-0.568	6.396E-03	GTP binding protein 3
CYP51	0.674	-0.568	4.280E-02	Cytochrome P450, family 51
GPR68	0.674	-0.569	5.642E-03	G protein-coupled receptor 68
FXYD6	0.674	-0.569	1.018E-05	Transcribed locus
SLC2A6	0.674	-0.57	5.528E-04	
1810015A11RIK	0.674	-0.57	2.348E-02	
TPRA40	0.673	-0.571	6.457E-03	
TFDP1	0.673	-0.571	2.273E-03	Predicted gene, EG664889
SOX21	0.673	-0.572	1.363E-01	Hypothetical protein LOC100043825
MKX	0.673	-0.572	6.692E-05	Mohawk
S100A1	0.673	-0.572	1.130E-01	
FBXW7	0.673	-0.572	1.094E-03	Transcribed locus
IDH3A	0.672	-0.573	6.220E-02	Isocitrate dehydrogenase 3 (NAD+) alpha
PDE4DIP	0.672	-0.573	1.445E-04	Phosphodiesterase 4D interacting protein (myomegalin)
S100B	0.672	-0.573	6.466E-03	S100 protein, beta polypeptide, neural
NEFM	0.672	-0.573	1.110E-01	Neurofilament, medium polypeptide
ANAPC2	0.672	-0.573	5.690E-02	Anaphase promoting complex subunit 2
FGF13	0.672	-0.574	1.046E-02	Fibroblast growth factor 13
TMEM8	0.671	-0.575	1.352E-02	Transmembrane protein 8 (five membrane-spanning domains)
6720467C03RIK	0.671	-0.575	2.137E-03	
4930535B03RIK	0.671	-0.575	5.253E-03	
TRPC4	0.671	-0.576	3.251E-04	Transient receptor potential cation channel, subfamily C, member 4
LOC100045228	0.671	-0.576	4.398E-03	
CLDN5	0.671	-0.576	1.742E-01	Claudin 5
1190002N15RIK	0.671	-0.577	1.362E-05	RIKEN cDNA 1190002N15 gene
9130422G05RIK	0.67	-0.579	5.955E-02	
CNOT3	0.669	-0.58	8.740E-02	
CNIH3	0.669	-0.58	5.182E-03	
VIP	0.668	-0.581	1.053E-03	
FXN	0.668	-0.582	7.336E-02	
CDC7	0.667	-0.584	1.558E-03	
LRRC49	0.667	-0.584	1.563E-04	
HTRA2	0.667	-0.584	2.375E-02	HtrA serine peptidase 2
POP5	0.667	-0.584	3.889E-08	Processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)
MYL1	0.667	-0.585	3.982E-03	Transcribed locus, moderately similar to XP_001113910.1 similar to Myosin light polypeptide 3 (Myos
ENO1	0.667	-0.585	7.921E-02	Transcribed locus
NAT14	0.667	-0.585	7.048E-02	N-acetyltransferase 14
TCAP	0.667	-0.585	5.875E-01	
PDE6A	0.666	-0.585	2.846E-01	Phosphodiesterase 6A, cGMP-specific, rod, alpha
IGFBP7	0.666	-0.587	6.478E-02	Insulin-like growth factor binding protein 7
RPS15A	0.666	-0.587	1.833E-04	Ribosomal protein S15a
SCHIP1	0.666	-0.587	3.143E-05	Schwannomin interacting protein 1
TMEM63B	0.666	-0.587	9.725E-03	Transmembrane protein 63b
EI24	0.665	-0.588	2.043E-03	Transcribed locus
YOD1	0.665	-0.588	5.438E-02	YOD1 OTU deubiquitinating enzyme 1 homologue (S. cerevisiae)
RBBP7	0.665	-0.588	1.742E-01	Retinoblastoma binding protein 7
PCSK2	0.665	-0.589	1.193E-03	Proprotein convertase subtilisin/kexin type 2
LRRTM2	0.665	-0.589	3.767E-02	Leucine rich repeat transmembrane neuronal 2
ATP2B1	0.664	-0.59	4.148E-03	ATPase, Ca++ transporting, plasma membrane 1
TRIB2	0.664	-0.59	2.142E-02	Tribbles homolog 2 (Drosophila)
NOPE	0.664	-0.59	9.875E-05	
ZFP30	0.664	-0.592	3.066E-02	Transcribed locus
ETV1	0.664	-0.592	2.769E-02	Transcribed locus
ADORA1	0.663	-0.593	6.300E-06	Adenosine A1 receptor
ING2	0.663	-0.594	3.436E-02	Hypothetical protein LOC546058
KIF5C	0.663	-0.594	4.284E-05	Kinesin family member 5C
DGAT2	0.662	-0.594	2.500E-02	Diacylglycerol O-acyltransferase 2
LOC100048331	0.662	-0.594	7.095E-04	
RANGRF	0.662	-0.596	8.386E-02	RAN guanine nucleotide release factor
CXX1A	0.661	-0.596	4.113E-02	
PJA1	0.661	-0.596	2.012E-06	Transcribed locus
REEP1	0.661	-0.596	4.058E-07	Receptor accessory protein 1
CD47	0.661	-0.597	6.372E-04	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
GNAZ	0.661	-0.597	6.396E-03	Guanine nucleotide binding protein, alpha z subunit
ZFP219	0.661	-0.597	6.631E-02	Zinc finger protein 219
SLC19A1	0.661	-0.598	1.579E-02	Solute carrier family 19 (sodium/hydrogen exchanger), member 1
BTBD3	0.661	-0.598	1.584E-02	BTB (POZ) domain containing 3
KLHL22	0.661	-0.598	8.045E-02	
MED25	0.66	-0.599	4.490E-04	Mediator of RNA polymerase II transcription, subunit 25 homolog (yeast)
AK162044	0.66	-0.599	3.659E-01	
NAPB	0.66	-0.599	2.688E-04	N-ethylmaleimide sensitive fusion protein attachment protein beta
RNF4	0.66	-0.6	1.744E-02	Transcribed locus
ADK	0.66	-0.6	3.657E-02	Transcribed locus
PDZRN3	0.659	-0.601	4.360E-02	PDZ domain containing RING finger 3
SOCS5	0.659	-0.602	2.624E-04	Suppressor of cytokine signaling 5
NDUFA12	0.659	-0.602	1.976E-03	
SMCHD1	0.659	-0.602	1.760E-02	SMC hinge domain containing 1
Grlf1	0.659	-0.602	1.750E-02	
PER2	0.658	-0.603	1.012E-02	Period homolog 2 (Drosophila)
APH1B	0.658	-0.603	2.944E-04	Transcribed locus
1110008F13RIK	0.658	-0.604	2.376E-02	
SLC7A3	0.658	-0.604	2.782E-02	Transcribed locus
LRP12	0.657	-0.606	5.008E-05	Transcribed locus
TMEM38A	0.657	-0.606	2.289E-03	
5730507A09RIK	0.657	-0.607	6.472E-03	
PAQR7	0.657	-0.607	1.306E-05	Progestin and adipoQ receptor family member VII
BAI1	0.655	-0.61	4.816E-02	Brain-specific angiogenesis inhibitor 1
B3GNT1	0.655	-0.611	1.575E-07	Transcribed locus
1300001I01RIK	0.655	-0.611	2.040E-01	
SLITRK1	0.654	-0.612	1.958E-02	SLIT and NTRK-like family, member 1
FMN2	0.654	-0.612	9.077E-02	Formin 2
BC006662	0.654	-0.613	1.822E-04	
SNURF	0.654	-0.613	1.109E-05	Small nuclear ribonucleoprotein N
2310044H10RIK	0.654	-0.613	5.457E-06	
SDC2	0.654	-0.613	5.339E-04	Syndecan 2
POR	0.654	-0.614	5.775E-02	Transcribed locus
TMEM85	0.653	-0.614	3.731E-06	
PITPNM3	0.653	-0.615	1.968E-03	PITPNM family member 3
ACO2	0.653	-0.615	5.873E-03	
GPC5	0.653	-0.615	7.064E-02	Glypican 5
GGT7	0.652	-0.616	3.468E-05	
PIK3IP1	0.652	-0.617	9.466E-06	Phosphoinositide-3-kinase interacting protein 1
DES	0.651	-0.618	5.363E-01	Desmin
AMPD2	0.651	-0.618	4.592E-03	Adenosine monophosphate deaminase 2 (isoform L)
TUBB2B	0.651	-0.618	8.332E-04	Tubulin, beta 2b
MTCH2	0.651	-0.62	2.205E-04	Transcribed locus, strongly similar to XP_215769.3 similar to Mitochondrial carrier homolog 2 [Ratt
LENG8	0.65	-0.622	1.217E-02	Leukocyte receptor cluster (LRC) member 8
GARNL4	0.65	-0.622	1.938E-03	
TMEM62	0.648	-0.625	1.606E-03	Transmembrane protein 62
NDUFB6	0.648	-0.625	7.515E-03	
BDH1	0.648	-0.625	1.770E-02	
ST6GALNAC4	0.648	-0.626	9.866E-02	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltran
SPRY3	0.647	-0.627	3.087E-03	Sprouty homolog 3 (Drosophila)
CKB	0.647	-0.629	8.908E-04	
CCNC	0.646	-0.63	4.114E-02	Cyclin C
DGCR2	0.646	-0.63	8.119E-07	DiGeorge syndrome critical region gene 2
STRBP	0.646	-0.63	2.090E-02	Transcribed locus
DDO	0.646	-0.631	1.204E-04	Transcribed locus
NCAPD2	0.646	-0.631	5.545E-02	Non-SMC condensin I complex, subunit D2
CSDC2	0.646	-0.631	1.978E-03	
BOK	0.645	-0.632	1.112E-01	Bcl-2-related ovarian killer protein
MPP6	0.645	-0.632	3.430E-05	Membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)
ADAMTS18	0.645	-0.633	5.280E-09	A disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18
GNB5	0.645	-0.633	2.041E-04	Guanine nucleotide binding protein, beta 5
ACTL6B	0.644	-0.634	1.476E-04	
RNF123	0.644	-0.634	6.675E-04	Ring finger protein 123
H2AFZ	0.644	-0.634	1.297E-04	Transcribed locus
GTF2H4	0.644	-0.634	4.631E-03	
5730469M10RIK	0.644	-0.635	2.626E-03	
